===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,108,6/28/24 10:28,4337,20.911,20.709,0.203,0,3241,0.065,0.225,0.16,0,0.747,20.5,0.912,75,STABLE / OPEN,0,0,0,0,606,271,951,671,95,0,0.1,0,49.2,23.5,22.7,22.2,0,0,0
2,108,6/28/24 10:34,4870,20.911,20.684,0.227,0,3616,0.065,0.243,0.178,0,0.743,23,0.913,75,STABLE / OPEN,0,0,0,0,794,364,1483,923,122,0,0.1,0,49.3,23.6,22.8,22.2,0,0,100
3,108,6/28/24 10:39,4642,20.911,20.694,0.217,0,3516,0.063,0.237,0.173,0,0.757,22,0.913,75,UNSTABLE / OPEN,0,0,0,0,290,93,634,297,31,0,0.1,0,49.9,23.8,22.9,22.2,0,0,100
4,108,6/28/24 10:45,4860,20.911,20.684,0.227,0,3682,0.062,0.244,0.181,0,0.758,23.1,0.913,75,STABLE / OPEN,0,0,0,0,399,126,802,441,77,0,0.1,0,50.3,23.8,22.8,22.2,0,0,100
5,108,6/28/24 10:51,4938,20.911,20.681,0.231,0,3716,0.06,0.244,0.183,0,0.752,23.4,0.912,75,UNSTABLE / OPEN,0.06,0.06,0,0,534,91,422,236,50,0,0.1,0,50.2,23.9,22.8,22.2,0,0,100
6,108,6/28/24 10:56,5009,20.911,20.677,0.235,0.1,3793,0.059,0.246,0.187,0,0.757,23.8,0.912,75,UNSTABLE / OPEN,0,0.06,0.049,0.049,699,256,1228,770,116,0,0.1,0,50.3,24.1,22.6,22.2,0,0,100
7,108,6/28/24 11:02,4900,20.911,20.682,0.23,0.1,3763,0.058,0.243,0.185,0.1,0.768,23.3,0.914,75,STABLE / OPEN,0.07,0.13,0,0.049,814,217,1040,594,86,0,0,0,50.1,24.1,22.5,22.2,0,0,100
8,108,6/28/24 11:08,4833,20.911,20.684,0.227,0.1,3773,0.057,0.243,0.186,0.1,0.781,23.1,0.913,75,STABLE / OPEN,0,0.13,0,0.049,335,97,322,160,41,0,0,0,50.7,24.1,22.4,22.2,0,0,100
9,108,6/28/24 11:13,4811,20.911,20.684,0.227,0.1,3834,0.056,0.245,0.189,0.1,0.797,23.1,0.913,75,STABLE / OPEN,0,0.13,0.043,0.092,271,94,561,281,65,0,0,0,50.8,24.2,22.4,22.2,0,0,100
10,108,6/28/24 11:19,5146,20.911,20.667,0.244,0.1,4179,0.055,0.262,0.206,0.1,0.812,24.8,0.911,75,STABLE / OPEN,0.11,0.24,0.065,0.157,953,320,1041,657,228,0,0,0,51,24.2,22.3,22.2,0,0,100
11,108,6/28/24 11:25,4789,20.911,20.684,0.227,0.1,3935,0.054,0.248,0.194,0.1,0.822,23.1,0.913,75,STABLE / OPEN,0,0.24,0,0.157,106,6,278,27,0,0,0,0,51.5,24.3,22.3,22.2,0,0,100
12,108,6/28/24 11:30,4911,20.911,20.679,0.233,0.1,3983,0.054,0.25,0.197,0.1,0.811,23.6,0.911,75,UNSTABLE / OPEN,0,0.24,0,0.157,474,186,929,606,47,0,0,0,51.3,24.2,22.3,22.2,0,0,100
13,108,6/28/24 11:36,4770,20.911,20.685,0.226,0.1,3882,0.053,0.245,0.192,0.1,0.814,23,0.912,75,STABLE / OPEN,0.05,0.29,0,0.157,763,139,936,510,84,0,0,0,51.2,24.3,22.3,22.2,0,0,100
14,108,6/28/24 11:42,4863,20.911,20.68,0.231,0.2,4000,0.052,0.25,0.198,0.1,0.822,23.5,0.911,75,UNSTABLE / OPEN,0,0.29,0,0.157,372,176,642,411,162,0,0.1,0,51.2,24.3,22.3,22.2,0,0,100
15,108,6/28/24 11:47,4688,20.911,20.689,0.223,0.2,3882,0.052,0.243,0.191,0.1,0.828,22.7,0.913,75,STABLE / OPEN,0.11,0.4,0,0.157,415,99,614,290,133,0,0.1,0,51.4,24.3,22.4,22.2,0,0,100
16,108,6/28/24 11:53,4594,20.911,20.693,0.219,0.2,3834,0.052,0.241,0.189,0.1,0.835,22.3,0.912,75,STABLE / OPEN,0,0.4,0.178,0.335,569,82,580,283,61,0,0.1,0,51.7,24.3,22.4,22.2,0,0,100
17,108,6/28/24 11:59,4394,20.911,20.702,0.21,0.2,3724,0.051,0.235,0.184,0.2,0.847,21.4,0.913,75,STABLE / OPEN,0.06,0.47,0.066,0.401,1302,86,608,194,46,0,0.1,0,51.8,24.3,22.5,22.2,0,0,100
18,108,6/28/24 12:04,4288,20.911,20.707,0.205,0.2,3609,0.051,0.229,0.178,0.2,0.842,20.8,0.912,75,STABLE / OPEN,0,0.47,0.035,0.435,732,142,680,396,112,0,0.1,0,51.8,24.3,22.5,22.2,0,0,100
19,108,6/28/24 12:10,4256,20.911,20.709,0.203,0.2,3566,0.051,0.226,0.176,0.2,0.838,20.6,0.913,75,STABLE / OPEN,0.06,0.53,0.19,0.625,452,80,479,241,7,0,0.1,0,52,24.3,22.7,22.2,0,0,100
20,108,6/28/24 12:16,3872,20.911,20.727,0.185,0.2,3270,0.051,0.212,0.161,0.2,0.845,18.8,0.913,75,STABLE / OPEN,0,0.53,0,0.625,230,0,144,1,0,0,0.1,0,51.9,24.3,22.7,22.2,0,0,100
21,108,6/28/24 12:21,3729,20.911,20.734,0.177,0.2,3098,0.05,0.203,0.153,0.2,0.831,18,0.912,75,STABLE / OPEN,0,0.53,0,0.625,162,0,307,7,0,0,0.1,0,52.3,24.3,22.8,22.2,0,0,100
22,108,6/28/24 12:27,3408,20.911,20.749,0.162,0.2,2849,0.05,0.19,0.14,0.2,0.836,16.5,0.913,75,STABLE / OPEN,0,0.53,0,0.625,1067,58,261,11,0,0,0.1,0,51.9,24.3,22.9,22.2,0,0,100
23,108,6/28/24 12:33,3804,20.911,20.731,0.18,0.3,3084,0.05,0.202,0.152,0.2,0.811,18.3,0.911,75,UNSTABLE / OPEN,0,0.53,0,0.625,2169,57,456,111,0,0,0.1,0,52.3,24.3,22.9,22.2,0,0,100
24,108,6/28/24 12:38,4408,20.911,20.703,0.208,0.3,3540,0.049,0.224,0.174,0.2,0.803,21.2,0.914,75,UNSTABLE / OPEN,0.05,0.58,0,0.625,164,74,409,170,58,0,0.1,0,52.3,24.3,22.9,22.2,0,0,100
25,108,6/28/24 12:44,3878,20.911,20.728,0.183,0.3,3082,0.05,0.202,0.152,0.2,0.795,18.6,0.911,75,STABLE / OPEN,0.04,0.61,0,0.625,75,6,137,16,0,0,0.1,0,51.8,24.3,22.9,22.2,0,0,100
26,108,6/28/24 12:50,3256,20.911,20.758,0.153,0.3,2546,0.049,0.175,0.126,0.2,0.782,15.6,0.912,75,STABLE / OPEN,0,0.61,0,0.625,0,0,0,0,0,0,0.1,0,51.6,24.3,22.8,22.2,0,0,100
27,108,6/28/24 12:55,2788,20.911,20.779,0.132,0.3,2257,0.049,0.161,0.111,0.2,0.81,13.4,0.911,75,STABLE / OPEN,0,0.61,0,0.625,0,0,7,2,0,0,0.1,0,51.4,24.3,22.9,22.2,0,0,100
28,108,6/28/24 13:01,2640,20.911,20.786,0.126,0.3,2195,0.048,0.156,0.108,0.2,0.831,12.8,0.912,75,STABLE / OPEN,0,0.61,0,0.625,4,0,20,4,0,0,0.1,0,51.4,24.3,22.9,22.2,0,0,100
29,108,6/28/24 13:07,2689,20.911,20.784,0.128,0.3,2186,0.048,0.156,0.108,0.2,0.813,13,0.912,75,STABLE / OPEN,0,0.61,0,0.625,1,0,1,0,0,0,0.1,0,51.3,24.3,22.9,22.2,0,0,100
30,108,6/28/24 13:12,2634,20.911,20.787,0.124,0.3,2089,0.048,0.151,0.103,0.3,0.793,12.6,0.913,75,STABLE / OPEN,0,0.61,0,0.625,0,0,0,0,0,0,0.1,0,51.3,24.3,22.9,22.2,0,0,100
31,108,6/28/24 13:18,3261,20.911,20.757,0.154,0.3,2611,0.048,0.176,0.129,0.3,0.8,15.7,0.912,75,UNSTABLE / OPEN,0,0.61,0,0.625,66,23,153,54,27,0,0.1,0,51.7,24.3,22.8,22.2,0,0,100
32,108,6/28/24 13:24,4220,20.911,20.712,0.199,0.3,3372,0.048,0.214,0.166,0.3,0.799,20.3,0.914,75,UNSTABLE / OPEN,0.13,0.74,0,0.625,822,152,792,438,75,0,0.1,0,52.2,24.3,22.7,22.2,0,0,100
33,108,6/28/24 13:29,4141,20.911,20.715,0.197,0.3,3406,0.048,0.216,0.168,0.3,0.822,20,0.912,75,STABLE / OPEN,0.04,0.78,0,0.625,546,77,499,132,33,0,0.1,0,52.3,24.3,22.7,22.2,0,0,100
34,108,6/28/24 13:35,4103,20.911,20.716,0.195,0.4,3439,0.048,0.218,0.17,0.3,0.838,19.9,0.913,75,UNSTABLE / OPEN,0,0.78,0.033,0.658,655,117,561,288,37,0,0.1,0,52.6,24.3,22.5,22.2,0,0,100
35,108,6/28/24 13:41,4033,20.911,20.719,0.193,0.4,3433,0.048,0.218,0.169,0.3,0.851,19.6,0.912,75,STABLE / OPEN,0.06,0.84,0,0.658,1213,112,451,234,26,0,0.1,0,52.8,24.4,22.6,22.2,0,0,100
36,108,6/28/24 13:46,3701,20.911,20.734,0.177,0.4,3161,0.048,0.204,0.156,0.3,0.854,18,0.912,75,STABLE / OPEN,0,0.84,0,0.658,283,0,29,0,0,0,0.1,0,52.7,24.3,22.5,22.2,0,0,100
37,108,6/28/24 13:52,3488,20.911,20.745,0.167,0.4,2967,0.048,0.194,0.146,0.3,0.851,17,0.912,75,STABLE / OPEN,0,0.84,0,0.658,157,0,154,3,0,0,0.1,0,52.7,24.3,22.5,22.2,0,0,100
38,108,6/28/24 13:58,3373,20.911,20.749,0.162,0.4,2906,0.048,0.192,0.144,0.3,0.861,16.4,0.909,75,STABLE / OPEN,0,0.84,0,0.658,301,2,324,13,0,0,0.2,0,52.7,24.3,22.4,22.2,0,0,100
39,108,6/28/24 14:03,2866,20.911,20.774,0.137,0.4,2463,0.048,0.169,0.121,0.3,0.86,14,0.913,75,STABLE / OPEN,0,0.84,0,0.658,159,0,51,10,0,0,0.1,0,52.4,24.3,22.3,22.2,0,0,100
40,108,6/28/24 14:09,2528,20.911,20.791,0.121,0.4,2112,0.048,0.152,0.104,0.3,0.836,12.2,0.911,75,STABLE / OPEN,0,0.84,0,0.658,20,0,179,8,0,0,0.1,0,52.4,24.3,22.4,22.2,0,0,100
41,108,6/28/24 14:15,2893,20.911,20.773,0.138,0.4,2451,0.047,0.168,0.121,0.3,0.847,14.1,0.913,75,STABLE / OPEN,0,0.84,0,0.658,697,27,57,11,0,0,0.1,0,52.7,24.3,22.4,22.2,0,0,100
42,108,6/28/24 14:20,2544,20.911,20.79,0.121,0.4,2119,0.047,0.152,0.105,0.3,0.833,12.3,0.91,75,STABLE / OPEN,0,0.84,0,0.658,53,3,221,11,0,0,0.1,0,52.6,24.4,22.3,22.2,0,0,100
43,108,6/28/24 14:26,2561,20.911,20.79,0.121,0.4,2078,0.046,0.149,0.102,0.3,0.811,12.3,0.913,75,STABLE / OPEN,0,0.84,0,0.658,0,0,729,81,0,0,0.1,0,52.5,24.3,22.3,22.2,0,0,100
44,108,6/28/24 14:32,2559,20.911,20.791,0.121,0.4,2036,0.046,0.147,0.1,0.4,0.796,12.3,0.912,75,STABLE / OPEN,0,0.84,0,0.658,2,0,190,2,0,0,0.1,0,52.4,24.3,22.3,22.2,0,0,100
45,108,6/28/24 14:37,2624,20.911,20.788,0.124,0.4,2075,0.046,0.149,0.102,0.4,0.791,12.6,0.912,75,STABLE / OPEN,0,0.84,0,0.658,0,0,244,10,0,0,0.1,0,52.4,24.3,22.3,22.2,0,0,100
46,108,6/28/24 14:43,2681,20.911,20.785,0.126,0.4,2098,0.046,0.15,0.104,0.4,0.783,12.8,0.912,75,STABLE / OPEN,0,0.84,0,0.658,338,5,408,14,0,0,0.1,0,52.4,24.3,22.4,22.2,0,0,100
47,108,6/28/24 14:49,2695,20.911,20.785,0.126,0.5,2042,0.046,0.147,0.101,0.4,0.758,12.8,0.913,75,STABLE / OPEN,0,0.84,0,0.658,1931,0,5,0,0,0,0,0,52.4,24.3,22.4,22.2,0,0,100
48,108,6/28/24 14:54,3069,20.911,20.766,0.145,0.5,2471,0.046,0.168,0.122,0.4,0.805,14.8,0.912,75,STABLE / OPEN,0,0.84,0,0.658,6153,173,75,10,0,0,0.1,0,52.7,24.3,22.4,22.2,0,0,100
49,108,6/28/24 15:00,3555,20.911,20.744,0.168,0.5,2822,0.047,0.186,0.139,0.4,0.794,17,0.913,75,UNSTABLE / OPEN,0,0.84,0,0.658,2510,57,239,109,10,0,0.1,0,53.3,24.3,22.4,22.2,0,0,100
50,108,6/28/24 15:06,3864,20.911,20.728,0.183,0.5,3130,0.047,0.201,0.154,0.4,0.81,18.6,0.912,75,UNSTABLE / OPEN,0.19,1.03,0,0.658,165,23,257,85,43,0,0.1,0,53.2,24.3,22.5,22.2,0,0,100
51,108,6/28/24 15:11,4006,20.911,20.721,0.191,0.5,3331,0.047,0.211,0.164,0.4,0.832,19.4,0.913,75,STABLE / OPEN,0.16,1.2,0.405,1.063,767,181,1140,570,22,0,0.1,0,53.4,24.3,22.5,22.2,0,0,100
52,108,6/28/24 15:17,3871,20.911,20.726,0.185,0.5,3300,0.047,0.21,0.163,0.4,0.853,18.8,0.912,75,STABLE / OPEN,0,1.2,0,1.063,116,0,203,26,0,0,0.1,0,53.4,24.3,22.5,22.2,0,0,100
53,108,6/28/24 15:23,3753,20.911,20.732,0.18,0.5,3204,0.047,0.205,0.158,0.4,0.854,18.3,0.911,75,UNSTABLE / OPEN,0,1.2,0,1.063,281,37,309,105,2,0,0.1,0,53.6,24.4,22.5,22.2,0,0,100
54,108,6/28/24 15:28,3678,20.911,20.735,0.176,0.5,3168,0.047,0.203,0.156,0.4,0.861,17.9,0.912,75,STABLE / OPEN,0,1.2,0,1.063,24,4,87,19,0,0,0.1,0,53.7,24.3,22.6,22.2,0,0,100
55,108,6/28/24 15:34,3484,20.911,20.745,0.167,0.5,2968,0.047,0.194,0.147,0.4,0.852,17,0.911,75,STABLE / OPEN,0,1.2,0,1.063,144,1,21,2,0,0,0.1,0,53.5,24.4,22.6,22.2,0,0,100
56,108,6/28/24 15:40,2998,20.911,20.768,0.143,0.5,2549,0.047,0.173,0.126,0.4,0.85,14.6,0.912,75,STABLE / OPEN,0,1.2,0,1.063,1099,0,89,0,0,0,0.1,0,53.2,24.4,22.6,22.2,0,0,100
57,108,6/28/24 15:45,2642,20.911,20.786,0.126,0.5,2214,0.047,0.156,0.109,0.4,0.838,12.8,0.912,75,STABLE / OPEN,0.04,1.23,0,1.063,26,0,91,0,0,0,0.1,0,53.1,24.3,22.7,22.2,0,0,100
58,108,6/28/24 15:51,2563,20.911,20.79,0.122,0.5,2123,0.046,0.151,0.105,0.4,0.828,12.4,0.914,75,STABLE / OPEN,0,1.23,0,1.063,0,0,51,0,0,0,0.1,0,53,24.3,22.7,22.2,0,0,100
59,108,6/28/24 15:57,2749,20.911,20.781,0.131,0.6,2285,0.046,0.159,0.113,0.5,0.831,13.3,0.912,75,STABLE / OPEN,0,1.23,0,1.063,1,0,346,2,0,0,0.1,0,53,24.3,22.8,22.2,0,0,100
60,108,6/28/24 16:02,2828,20.911,20.778,0.134,0.6,2277,0.046,0.159,0.112,0.5,0.805,13.6,0.913,75,STABLE / OPEN,0,1.23,0,1.063,0,0,114,0,0,0,0.1,0,52.9,24.3,22.8,22.2,0,0,100
61,108,6/28/24 16:08,2857,20.911,20.777,0.135,0.6,2267,0.046,0.158,0.112,0.5,0.794,13.7,0.912,75,STABLE / OPEN,0,1.23,0,1.063,0,0,12,0,0,0,0.1,0,52.8,24.3,22.8,22.2,0,0,100
62,108,6/28/24 16:14,3561,20.911,20.743,0.168,0.6,2884,0.046,0.188,0.142,0.5,0.81,17.1,0.914,75,UNSTABLE / OPEN,0,1.23,0,1.063,24,7,107,20,55,0,0.1,0,53.4,24.2,22.8,22.2,0,0,100
63,108,6/28/24 16:19,3707,20.911,20.734,0.177,0.6,3147,0.047,0.203,0.155,0.5,0.849,18,0.912,75,STABLE / OPEN,0.21,1.44,0,1.063,204,47,242,75,21,0,0.1,0,53.5,24.3,22.8,22.2,0,0,100
64,108,6/28/24 16:25,3631,20.911,20.737,0.174,0.6,3161,0.047,0.203,0.156,0.5,0.871,17.7,0.913,74.99,STABLE / OPEN,0,1.44,0,1.063,0,0,248,0,0,0,0.1,0,53.2,24.3,22.8,22.2,0,0,100
65,108,6/28/24 16:31,3568,20.911,20.739,0.172,0.6,3178,0.047,0.204,0.157,0.5,0.891,17.5,0.911,75,STABLE / OPEN,0,1.44,0,1.063,11,0,223,15,0,0,0.1,0,53.4,24.3,22.8,22.2,0,0,100
66,108,6/28/24 16:36,3335,20.911,20.751,0.16,0.6,2924,0.047,0.191,0.144,0.5,0.877,16.3,0.914,75,STABLE / OPEN,0,1.44,0,1.063,21,3,104,6,0,0,0.1,0,53.4,24.3,22.9,22.2,0,0,100
67,108,6/28/24 16:42,2917,20.911,20.771,0.141,0.6,2577,0.047,0.174,0.127,0.5,0.884,14.3,0.911,75,STABLE / OPEN,0,1.44,0.283,1.346,5,1,0,0,0,0,0.1,0,53.1,24.3,22.9,22.2,0,0,100
68,108,6/28/24 16:48,2855,20.911,20.775,0.137,0.6,2462,0.047,0.168,0.121,0.5,0.862,13.9,0.913,75,STABLE / OPEN,0,1.44,0,1.346,0,0,4,0,0,0,0.1,0,53,24.3,22.8,22.2,0,0,100
69,108,6/28/24 16:53,2837,20.911,20.775,0.137,0.6,2527,0.047,0.171,0.125,0.5,0.891,13.9,0.911,75,STABLE / OPEN,0,1.44,0.083,1.429,0,0,16,1,0,0,0.1,0,53,24.3,22.9,22.2,0,0,100
70,108,6/28/24 16:59,2899,20.911,20.772,0.139,0.6,2545,0.047,0.172,0.126,0.5,0.878,14.2,0.912,75,STABLE / OPEN,0,1.44,0,1.429,0,0,25,3,0,0,0,0,52.9,24.3,22.9,22.2,0,0,100
71,108,6/28/24 17:05,2816,20.911,20.776,0.135,0.7,2465,0.047,0.168,0.122,0.5,0.875,13.8,0.912,75,STABLE / OPEN,0,1.44,0,1.429,1,0,2,0,0,0,0.1,0,53,24.3,22.9,22.2,0,0,100
72,108,6/28/24 17:10,2822,20.911,20.776,0.135,0.7,2437,0.047,0.167,0.12,0.5,0.864,13.8,0.913,75,STABLE / OPEN,0,1.44,0,1.429,3,1,9,3,0,0,0,0,52.9,24.3,22.8,22.2,0,0,100
73,108,6/28/24 17:16,2832,20.911,20.776,0.136,0.7,2445,0.047,0.167,0.121,0.5,0.864,13.8,0.911,75,STABLE / OPEN,0,1.44,0,1.429,0,0,0,0,0,0,0.1,0,52.8,24.3,22.6,22.2,0,0,100
74,108,6/28/24 17:22,2850,20.911,20.776,0.136,0.7,2376,0.047,0.164,0.117,0.6,0.834,13.8,0.912,75,STABLE / OPEN,0,1.44,0,1.429,0,0,0,0,0,0,0.1,0,52.7,24.3,22.4,22.2,0,0,100
75,108,6/28/24 17:27,2727,20.911,20.781,0.131,0.7,2317,0.046,0.161,0.115,0.6,0.85,13.3,0.91,75,STABLE / OPEN,0,1.44,0,1.429,0,0,1,1,0,0,0.1,0,52.7,24.3,22.4,22.2,0,0,100
76,108,6/28/24 17:33,2822,20.911,20.777,0.135,0.7,2390,0.046,0.164,0.118,0.6,0.847,13.7,0.913,75,UNSTABLE / OPEN,0,1.44,0,1.429,13,2,89,15,0,0,0.1,0,52.7,24.3,22.3,22.2,0,0,100
77,108,6/28/24 17:39,3299,20.911,20.753,0.158,0.7,2858,0.046,0.187,0.141,0.6,0.866,16.1,0.911,75,STABLE / OPEN,0.16,1.6,0.048,1.477,73,23,133,37,6,0,0.1,0,53.2,24.3,22.3,22.2,0,0,100
78,108,6/28/24 17:44,3197,20.911,20.758,0.153,0.7,2748,0.047,0.182,0.136,0.6,0.86,15.6,0.913,75,STABLE / OPEN,0,1.6,0.035,1.512,0,0,67,6,0,0,0.1,0,53.1,24.3,22.3,22.2,0,0,100
79,108,6/28/24 17:50,2921,20.911,20.771,0.141,0.7,2557,0.047,0.173,0.126,0.6,0.875,14.3,0.911,75,STABLE / OPEN,0,1.6,0,1.512,0,0,119,0,0,0,0.1,0,52.9,24.3,22.3,22.2,0,0,100
80,108,6/28/24 17:56,2869,20.911,20.774,0.137,0.7,2458,0.046,0.168,0.121,0.6,0.857,14,0.912,75,STABLE / OPEN,0,1.6,0,1.512,0,0,0,0,0,0,0.1,0,52.8,24.3,22.3,22.2,0,0,100
81,108,6/28/24 18:01,2846,20.911,20.775,0.136,0.7,2420,0.047,0.166,0.12,0.6,0.851,13.8,0.91,75,STABLE / OPEN,0,1.6,0,1.512,0,0,2,1,0,0,0.1,0,52.9,24.3,22.3,22.2,0,0,0
82,108,6/28/24 18:07,2860,20.911,20.775,0.136,0.7,2411,0.046,0.165,0.119,0.6,0.843,13.9,0.913,75,STABLE / OPEN,0,1.6,0,1.512,0,0,1,0,0,0,0.1,0,52.9,24.3,22.4,22.2,0,0,0
83,108,6/28/24 18:13,2975,20.911,20.769,0.143,0.7,2594,0.046,0.174,0.128,0.6,0.872,14.5,0.913,75,STABLE / OPEN,0,1.6,0,1.512,0,0,6,0,0,0,0.1,0,53,24.2,22.5,22.2,0,0,0
84,108,6/28/24 18:18,3074,20.911,20.765,0.147,0.7,2619,0.046,0.175,0.129,0.6,0.852,15,0.914,75,STABLE / OPEN,0,1.6,0,1.512,9,0,17,5,0,0,0.1,0,53.1,24.2,22.6,22.2,0,0,0
85,108,6/28/24 18:24,2945,20.911,20.77,0.141,0.8,2536,0.046,0.171,0.125,0.6,0.861,14.4,0.912,75,STABLE / OPEN,0,1.6,0,1.512,33,0,27,5,0,0,0.1,0,53.2,24.2,22.7,22.2,0,0,0
86,108,6/28/24 18:30,3052,20.911,20.766,0.145,0.8,2546,0.046,0.171,0.125,0.6,0.834,14.8,0.914,75,STABLE / OPEN,0,1.6,0,1.512,343,0,32,3,0,0,0.1,0,53.2,24.2,22.6,22.2,0,0,0
87,108,6/28/24 18:35,3175,20.911,20.76,0.152,0.8,2742,0.046,0.181,0.135,0.6,0.863,15.5,0.914,75,UNSTABLE / OPEN,0,1.6,0,1.512,188,12,156,24,12,0,0.1,0,53.6,24.1,22.8,22.2,0,0,0
88,108,6/28/24 18:41,3886,20.911,20.726,0.186,0.8,3323,0.046,0.21,0.164,0.6,0.855,18.9,0.913,75,STABLE / OPEN,0.19,1.79,0.232,1.744,90,35,364,137,41,0,0.1,0,53.8,24.1,22.9,22.2,0,0,0
89,108,6/28/24 18:47,4314,20.911,20.705,0.207,0.8,3756,0.046,0.231,0.185,0.7,0.871,21.1,0.914,75,STABLE / OPEN,0,1.79,0,1.744,465,97,606,250,3,0,0.1,0,54,24.1,22.8,22.2,0,0,0
90,108,6/28/24 18:52,4418,20.911,20.7,0.212,0.8,3855,0.046,0.236,0.19,0.7,0.873,21.6,0.913,75,STABLE / OPEN,0,1.79,0,1.744,493,154,571,328,78,0,0.1,0,54.2,24.1,22.8,22.2,0,0,0
91,108,6/28/24 18:58,4334,20.911,20.703,0.208,0.8,3800,0.046,0.233,0.187,0.7,0.877,21.2,0.913,75,STABLE / OPEN,0,1.79,0.073,1.817,317,110,380,192,52,0,0.1,0,54.5,24.1,22.7,22.2,0,0,0
92,108,6/28/24 19:04,4224,20.911,20.709,0.203,0.8,3690,0.046,0.228,0.182,0.7,0.874,20.7,0.912,75,STABLE / OPEN,0.05,1.84,0.183,2,136,35,334,131,35,0,0.1,0,54.5,24.1,22.7,22.2,0,0,0
93,108,6/28/24 19:09,4183,20.911,20.71,0.201,0.8,3691,0.046,0.228,0.182,0.7,0.882,20.5,0.913,75,UNSTABLE / OPEN,0.22,2.06,0,2,2,0,25,0,163,0,0.1,0,54.3,24.1,22.6,22.2,0,0,0
94,108,6/28/24 19:15,4171,20.911,20.711,0.201,0.8,3694,0.046,0.228,0.182,0.7,0.886,20.5,0.912,75,UNSTABLE / OPEN,0,2.06,0,2,220,79,413,193,25,0,0.1,0,54.6,24.1,22.6,22.2,0,0,0
95,108,6/28/24 19:21,4148,20.911,20.712,0.2,0.9,3714,0.046,0.229,0.183,0.7,0.895,20.4,0.914,75,STABLE / OPEN,0.05,2.11,0.106,2.106,542,151,687,385,57,0,0.1,0,54.8,24.1,22.6,22.2,0,0,0
96,108,6/28/24 19:26,4213,20.911,20.708,0.203,0.9,3729,0.045,0.23,0.184,0.7,0.885,20.7,0.911,75,STABLE / OPEN,0,2.11,0.12,2.226,320,0,268,11,0,0,0.1,0,55.3,24.1,22.5,22.2,0,0,0
