===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,102,6/28/24 10:26,5698,20.911,20.685,0.227,0,4302,0.065,0.245,0.18,0,0.755,27,0.915,75,UNSTABLE / OPEN,0,0,0,0,49,24,133,84,4,0,0.1,0,50.8,24.2,22.7,22.2,0,0,0
2,102,6/28/24 10:32,5823,20.911,20.68,0.231,0,4342,0.065,0.247,0.182,0,0.746,27.6,0.914,75,UNSTABLE / OPEN,0.05,0.05,0,0,317,164,1030,655,64,0,0.1,0,51.2,24.1,22.7,22.2,0,0,100
3,102,6/28/24 10:37,5766,20.911,20.683,0.228,0,4265,0.063,0.242,0.179,0,0.74,27.3,0.915,75,STABLE / OPEN,0,0.05,0,0,251,95,601,290,44,0,0.1,0,51.4,24.2,22.6,22.2,0,0,100
4,102,6/28/24 10:43,5589,20.911,20.69,0.221,0,4145,0.062,0.236,0.174,0,0.742,26.4,0.915,74.99,STABLE / OPEN,0,0.05,0,0,189,68,682,352,67,0,0.1,0,51.4,24.3,22.6,22.2,0,0,100
5,102,6/28/24 10:49,5456,20.911,20.695,0.216,0,4037,0.06,0.229,0.169,0,0.74,25.8,0.915,75,STABLE / OPEN,0,0.05,0,0,192,20,248,48,1,0,0.1,0,51.5,24.4,22.6,22.2,0,0,100
6,102,6/28/24 10:54,5312,20.911,20.7,0.211,0.1,3982,0.059,0.226,0.167,0,0.75,25.2,0.914,75,STABLE / OPEN,0,0.05,0,0,165,43,373,185,47,0,0.1,0,51.3,24.4,22.7,22.2,0,0,100
7,102,6/28/24 11:00,5200,20.911,20.706,0.206,0.1,3868,0.058,0.22,0.162,0.1,0.744,24.6,0.916,75,STABLE / OPEN,0,0.05,0,0,188,15,407,90,0,0,0.1,0,51.4,24.5,22.8,22.2,0,0,100
8,102,6/28/24 11:06,5067,20.911,20.71,0.201,0.1,3775,0.057,0.215,0.158,0.1,0.745,24,0.915,75,STABLE / OPEN,0,0.05,0,0,124,37,454,199,0,0,0,0,51.5,24.5,22.8,22.2,0,0,100
9,102,6/28/24 11:11,4955,20.911,20.715,0.196,0.1,3667,0.056,0.21,0.154,0.1,0.74,23.4,0.916,75,STABLE / OPEN,0,0.05,0,0,112,39,313,103,12,0,0,0,51.6,24.5,22.8,22.2,0,0,100
10,102,6/28/24 11:17,4594,20.911,20.729,0.183,0.1,3426,0.055,0.199,0.144,0.1,0.746,21.7,0.913,75,STABLE / OPEN,0,0.05,0.133,0.133,115,5,261,33,0,0,0,0,51.7,24.6,22.9,22.2,0,0,100
11,102,6/28/24 11:23,4128,20.911,20.747,0.164,0.1,3109,0.054,0.185,0.13,0.1,0.753,19.6,0.914,75,STABLE / OPEN,0,0.05,0,0.133,192,36,195,100,1,0,0,0,51.6,24.6,22.9,22.2,0,0,100
12,102,6/28/24 11:28,3717,20.911,20.764,0.147,0.1,2755,0.054,0.169,0.115,0.1,0.741,17.6,0.915,75,STABLE / OPEN,0,0.05,0,0.133,31,1,110,12,0,0,0,0,51.5,24.6,22.8,22.2,0,0,100
13,102,6/28/24 11:34,3365,20.911,20.778,0.133,0.1,2498,0.053,0.158,0.105,0.1,0.742,15.9,0.916,75,UNSTABLE / OPEN,0,0.05,0,0.133,46,21,87,53,8,0,0,0,51.3,24.6,22.9,22.2,0,0,100
14,102,6/28/24 11:40,4248,20.911,20.744,0.168,0.1,3136,0.052,0.184,0.131,0.1,0.738,20.1,0.916,75,STABLE / OPEN,0,0.05,0,0.133,120,36,327,136,33,0,0.1,0,51.6,24.6,22.9,22.2,0,0,100
15,102,6/28/24 11:45,4658,20.911,20.728,0.184,0.1,3397,0.052,0.194,0.142,0.1,0.729,22,0.916,75,STABLE / OPEN,0,0.05,0,0.133,140,59,445,207,10,0,0.1,0,52.1,24.6,22.8,22.2,0,0,100
16,102,6/28/24 11:51,4110,20.911,20.749,0.163,0.2,3017,0.052,0.178,0.126,0.1,0.734,19.4,0.915,75,STABLE / OPEN,0,0.05,0,0.133,111,6,101,3,0,0,0.1,0,51.9,24.6,22.6,22.2,0,0,100
17,102,6/28/24 11:57,4183,20.911,20.746,0.165,0.2,3034,0.051,0.178,0.127,0.1,0.725,19.7,0.915,75,STABLE / OPEN,0,0.05,0,0.133,109,26,276,106,0,0,0.1,0,52.2,24.6,22.5,22.2,0,0,100
18,102,6/28/24 12:02,4208,20.911,20.745,0.167,0.2,3112,0.051,0.182,0.131,0.1,0.74,19.9,0.914,75,STABLE / OPEN,0,0.05,0,0.133,31,8,234,26,0,0,0.1,0,52.1,24.7,22.4,22.2,0,0,100
19,102,6/28/24 12:08,4388,20.911,20.737,0.175,0.2,3297,0.051,0.189,0.138,0.1,0.751,20.8,0.914,75,STABLE / OPEN,0,0.05,0,0.133,91,29,288,86,0,0,0.1,0,52.1,24.7,22.3,22.2,0,0,100
20,102,6/28/24 12:14,4463,20.911,20.734,0.178,0.2,3372,0.051,0.192,0.141,0.1,0.756,21.2,0.914,75,STABLE / OPEN,0,0.05,0,0.133,201,63,341,153,4,0,0.1,0,52.1,24.7,22.3,22.2,0,0,100
21,102,6/28/24 12:19,4270,20.911,20.742,0.169,0.2,3172,0.05,0.183,0.133,0.2,0.743,20.2,0.914,75,STABLE / OPEN,0,0.05,0,0.133,55,3,85,33,0,0,0.1,0,52.1,24.7,22.4,22.2,0,0,100
22,102,6/28/24 12:25,3808,20.911,20.76,0.151,0.2,2883,0.05,0.171,0.121,0.2,0.757,18.1,0.915,75,STABLE / OPEN,0,0.05,0,0.133,17,2,165,21,0,0,0.1,0,51.9,24.7,22.4,22.2,0,0,100
23,102,6/28/24 12:31,3218,20.911,20.784,0.127,0.2,2365,0.05,0.149,0.099,0.2,0.735,15.2,0.916,75,STABLE / OPEN,0,0.05,0,0.133,11,0,45,9,0,0,0.2,0,51.7,24.6,22.5,22.2,0,0,100
24,102,6/28/24 12:36,2909,20.911,20.796,0.115,0.2,2170,0.049,0.14,0.091,0.2,0.746,13.8,0.916,75,STABLE / OPEN,0,0.05,0.128,0.261,28,3,32,10,0,0,0.1,0,51.6,24.7,22.6,22.2,0,0,100
25,102,6/28/24 12:42,2700,20.911,20.804,0.107,0.2,1988,0.05,0.133,0.083,0.2,0.736,12.8,0.913,75,STABLE / OPEN,0,0.05,0,0.261,0,0,4,1,0,0,0.1,0,51.4,24.7,22.5,22.2,0,0,100
26,102,6/28/24 12:48,2626,20.911,20.808,0.104,0.2,1920,0.049,0.13,0.08,0.2,0.731,12.4,0.915,75,STABLE / OPEN,0,0.05,0,0.261,3,1,5,1,0,0,0.1,0,51.3,24.6,22.6,22.2,0,0,100
27,102,6/28/24 12:53,2660,20.911,20.806,0.106,0.2,2020,0.049,0.134,0.085,0.2,0.759,12.6,0.914,75,STABLE / OPEN,0,0.05,0,0.261,148,4,58,11,0,0,0.1,0,51.2,24.6,22.5,22.2,0,0,100
28,102,6/28/24 12:59,2530,20.911,20.811,0.101,0.3,1925,0.048,0.129,0.081,0.2,0.761,12,0.914,75,STABLE / OPEN,0,0.05,0,0.261,45,0,76,14,0,0,0.1,0,51.1,24.6,22.6,22.2,0,0,100
29,102,6/28/24 13:05,2418,20.911,20.815,0.097,0.3,1894,0.048,0.127,0.079,0.2,0.783,11.6,0.915,75,STABLE / OPEN,0,0.05,0,0.261,0,0,33,2,0,0,0.1,0,51.2,24.6,22.6,22.2,0,0,100
30,102,6/28/24 13:10,2445,20.911,20.815,0.097,0.3,1822,0.048,0.124,0.076,0.2,0.745,11.6,0.915,75,STABLE / OPEN,0,0.05,0.039,0.3,2,1,69,4,0,0,0.1,0,51,24.6,22.6,22.2,0,0,100
31,102,6/28/24 13:16,2411,20.911,20.815,0.096,0.3,1865,0.048,0.126,0.078,0.2,0.774,11.5,0.915,75,STABLE / OPEN,0,0.05,0,0.3,0,0,24,0,0,0,0.1,0,51,24.7,22.6,22.2,0,0,100
32,102,6/28/24 13:22,2409,20.911,20.816,0.095,0.3,1756,0.048,0.122,0.074,0.2,0.729,11.4,0.915,75,STABLE / OPEN,0,0.05,0,0.3,0,0,52,0,0,0,0.1,0,51,24.6,22.7,22.2,0,0,100
33,102,6/28/24 13:27,2383,20.911,20.817,0.095,0.3,1815,0.048,0.124,0.076,0.2,0.761,11.3,0.915,75,STABLE / OPEN,0,0.05,0,0.3,2,0,53,4,0,0,0.1,0,51,24.6,22.7,22.2,0,0,100
34,102,6/28/24 13:33,2944,20.911,20.794,0.117,0.3,2232,0.048,0.142,0.094,0.2,0.758,14,0.914,75,STABLE / OPEN,0,0.05,0,0.3,42,4,38,7,0,0,0.1,0,51.3,24.7,22.7,22.2,0,0,100
35,102,6/28/24 13:39,3099,20.911,20.788,0.123,0.3,2328,0.048,0.146,0.098,0.2,0.751,14.7,0.915,75,STABLE / OPEN,0,0.05,0,0.3,104,8,76,1,0,0,0.1,0,51.3,24.6,22.8,22.2,0,0,100
36,102,6/28/24 13:44,2784,20.911,20.801,0.11,0.3,2030,0.048,0.133,0.085,0.2,0.729,13.1,0.915,75,STABLE / OPEN,0,0.05,0,0.3,45,2,0,0,0,0,0.2,0,51,24.7,22.8,22.2,0,0,100
37,102,6/28/24 13:50,2512,20.911,20.812,0.099,0.3,1829,0.048,0.124,0.077,0.2,0.728,11.8,0.915,75,STABLE / OPEN,0,0.05,0,0.3,0,0,1,1,0,0,0.1,0,51,24.7,22.8,22.2,0,0,100
38,102,6/28/24 13:56,2404,20.911,20.816,0.096,0.3,1804,0.048,0.123,0.076,0.2,0.75,11.4,0.914,75,STABLE / OPEN,0,0.05,0,0.3,0,0,24,0,0,0,0.2,0,50.9,24.7,22.9,22.2,0,0,100
39,102,6/28/24 14:01,2427,20.911,20.815,0.096,0.3,1807,0.048,0.123,0.076,0.2,0.745,11.5,0.915,75,STABLE / OPEN,0,0.05,0,0.3,30,1,38,0,0,0,0.1,0,51,24.6,22.9,22.2,0,0,100
40,102,6/28/24 14:07,2349,20.911,20.819,0.093,0.3,1699,0.048,0.119,0.071,0.2,0.723,11.1,0.915,75,STABLE / OPEN,0,0.05,0,0.3,23,5,12,3,0,0,0.1,0,50.9,24.6,22.9,22.2,0,0,100
41,102,6/28/24 14:13,2385,20.911,20.817,0.095,0.3,1793,0.047,0.122,0.075,0.2,0.752,11.3,0.916,75,STABLE / OPEN,0,0.05,0,0.3,0,0,1,1,0,0,0.1,0,50.9,24.6,22.9,22.2,0,0,100
42,102,6/28/24 14:18,2385,20.911,20.817,0.094,0.3,1755,0.047,0.121,0.074,0.2,0.736,11.3,0.915,75,STABLE / OPEN,0,0.05,0,0.3,57,3,36,6,0,0,0.1,0,50.8,24.6,22.8,22.2,0,0,100
43,102,6/28/24 14:24,2395,20.911,20.816,0.095,0.3,1809,0.046,0.122,0.076,0.2,0.755,11.4,0.915,75,STABLE / OPEN,0,0.05,0,0.3,30,4,9,1,0,0,0.1,0,50.9,24.7,22.9,22.2,0,0,100
44,102,6/28/24 14:30,2322,20.911,20.819,0.092,0.3,1738,0.046,0.119,0.073,0.3,0.748,11,0.916,75,STABLE / OPEN,0,0.05,0,0.3,82,6,43,7,0,0,0.1,0,50.8,24.6,22.9,22.2,0,0,100
45,102,6/28/24 14:35,2725,20.911,20.803,0.108,0.3,2047,0.046,0.132,0.086,0.3,0.751,12.9,0.915,75,STABLE / OPEN,0,0.05,0,0.3,31,0,18,0,0,0,0.1,0,50.9,24.6,22.9,22.2,0,0,100
46,102,6/28/24 14:41,2566,20.911,20.81,0.101,0.3,1883,0.046,0.125,0.079,0.3,0.734,12.1,0.916,75,STABLE / OPEN,0,0.05,0,0.3,0,0,0,0,0,0,0.1,0,50.8,24.6,22.7,22.2,0,0,100
47,102,6/28/24 14:47,2533,20.911,20.811,0.1,0.4,1852,0.046,0.124,0.078,0.3,0.731,11.9,0.916,75,STABLE / OPEN,0,0.05,0,0.3,0,0,0,0,0,0,0.1,0,50.7,24.6,22.5,22.2,0,0,100
48,102,6/28/24 14:52,2473,20.911,20.813,0.098,0.4,1856,0.046,0.124,0.078,0.3,0.751,11.7,0.915,75,STABLE / OPEN,0,0.05,0.08,0.38,4,1,3,1,0,0,0.1,0,50.6,24.6,22.6,22.2,0,0,100
49,102,6/28/24 14:58,2486,20.911,20.813,0.098,0.4,1797,0.047,0.122,0.075,0.3,0.723,11.7,0.915,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.6,24.6,22.6,22.2,0,0,100
50,102,6/28/24 15:04,2429,20.911,20.816,0.096,0.4,1764,0.047,0.121,0.074,0.3,0.726,11.4,0.915,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.5,24.6,22.5,22.2,0,0,100
51,102,6/28/24 15:09,2384,20.911,20.817,0.094,0.4,1755,0.047,0.12,0.074,0.3,0.736,11.3,0.914,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.5,24.6,22.4,22.2,0,0,100
52,102,6/28/24 15:15,2426,20.911,20.816,0.096,0.4,1746,0.047,0.121,0.073,0.3,0.72,11.4,0.913,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.5,24.6,22.4,22.2,0,0,100
53,102,6/28/24 15:21,2353,20.911,20.818,0.093,0.4,1705,0.047,0.119,0.072,0.3,0.725,11.1,0.913,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.5,24.6,22.4,22.2,0,0,100
54,102,6/28/24 15:26,2362,20.911,20.818,0.093,0.4,1719,0.047,0.119,0.072,0.3,0.728,11.1,0.914,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.5,24.6,22.3,22.2,0,0,100
55,102,6/28/24 15:32,2239,20.911,20.823,0.089,0.4,1654,0.047,0.117,0.069,0.3,0.739,10.6,0.914,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.4,24.6,22.4,22.2,0,0,100
56,102,6/28/24 15:38,2270,20.911,20.822,0.09,0.4,1657,0.047,0.117,0.069,0.3,0.73,10.7,0.915,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.3,24.6,22.3,22.2,0,0,100
57,102,6/28/24 15:43,2205,20.911,20.824,0.087,0.4,1612,0.047,0.115,0.068,0.3,0.731,10.4,0.915,75,STABLE / OPEN,0,0.05,0,0.38,0,0,0,0,0,0,0.1,0,50.4,24.6,22.3,22.2,0,0,100
58,102,6/28/24 15:49,2238,20.911,20.823,0.089,0.4,1660,0.046,0.116,0.07,0.3,0.742,10.6,0.915,75,STABLE / OPEN,0,0.05,0.036,0.417,0,0,0,0,0,0,0.1,0,50.3,24.6,22.3,22.2,0,0,100
59,102,6/28/24 15:55,2223,20.911,20.823,0.088,0.4,1637,0.046,0.115,0.069,0.3,0.736,10.5,0.914,75,STABLE / OPEN,0,0.05,0,0.417,0,0,2,1,0,0,0.1,0,50.3,24.7,22.4,22.2,0,0,100
60,102,6/28/24 16:00,2310,20.911,20.82,0.091,0.4,1679,0.046,0.117,0.07,0.3,0.727,10.9,0.915,75,STABLE / OPEN,0,0.05,0,0.417,0,0,5,0,0,0,0.1,0,50.2,24.7,22.3,22.2,0,0,100
61,102,6/28/24 16:06,2286,20.911,20.821,0.09,0.4,1669,0.046,0.116,0.07,0.3,0.73,10.8,0.914,75,STABLE / OPEN,0,0.05,0,0.417,0,0,0,0,0,0,0.1,0,50.3,24.6,22.3,22.2,0,0,100
62,102,6/28/24 16:12,2367,20.911,20.818,0.094,0.4,1749,0.046,0.12,0.073,0.3,0.739,11.2,0.916,75,STABLE / OPEN,0,0.05,0,0.417,0,0,0,0,0,0,0.1,0,50.3,24.6,22.3,22.2,0,0,100
63,102,6/28/24 16:17,2406,20.911,20.816,0.095,0.4,1760,0.047,0.121,0.074,0.3,0.732,11.3,0.915,75,STABLE / OPEN,0,0.05,0,0.417,1,0,17,2,0,0,0.1,0,50.3,24.6,22.4,22.2,0,0,100
64,102,6/28/24 16:23,3269,20.911,20.782,0.129,0.4,2370,0.047,0.146,0.099,0.3,0.725,15.4,0.914,75,STABLE / OPEN,0,0.05,0,0.417,42,4,129,12,0,0,0.1,0,50.9,24.6,22.4,22.2,0,0,100
65,102,6/28/24 16:29,3775,20.911,20.763,0.149,0.5,2693,0.047,0.16,0.113,0.3,0.713,17.7,0.915,75,STABLE / OPEN,0,0.05,0,0.417,76,5,219,10,0,0,0.1,0,51.5,24.6,22.4,22.2,0,0,100
66,102,6/28/24 16:34,4278,20.911,20.743,0.168,0.5,3041,0.047,0.175,0.128,0.3,0.711,20.1,0.914,75,STABLE / OPEN,0,0.05,0,0.417,240,83,437,178,10,0,0.1,0,51.6,24.6,22.5,22.2,0,0,100
67,102,6/28/24 16:40,4715,20.911,20.726,0.185,0.5,3330,0.047,0.186,0.14,0.3,0.706,22.1,0.915,75,STABLE / OPEN,0,0.05,0,0.417,197,32,673,291,0,0,0.1,0,51.3,24.6,22.4,22.2,0,0,100
68,102,6/28/24 16:46,4894,20.911,20.719,0.193,0.5,3514,0.047,0.194,0.147,0.4,0.718,23,0.916,75,STABLE / OPEN,0,0.05,0,0.417,272,57,654,296,0,0,0.1,0,51.4,24.7,22.5,22.2,0,0,100
69,102,6/28/24 16:51,4893,20.911,20.718,0.193,0.5,3567,0.047,0.196,0.149,0.4,0.729,23.1,0.915,75,STABLE / OPEN,0,0.05,0,0.417,197,57,455,205,8,0,0.1,0,51.6,24.6,22.4,22.2,0,0,100
70,102,6/28/24 16:57,4629,20.911,20.728,0.183,0.5,3400,0.047,0.189,0.143,0.4,0.734,21.8,0.914,75,STABLE / OPEN,0,0.05,0,0.417,278,53,401,155,15,0,0.1,0,51.4,24.6,22.5,22.2,0,0,100
71,102,6/28/24 17:03,4804,20.911,20.72,0.191,0.5,3633,0.047,0.199,0.152,0.4,0.756,22.8,0.915,75,STABLE / OPEN,0,0.05,0,0.417,252,73,512,250,9,0,0.1,0,51.8,24.7,22.5,22.2,0,0,100
72,102,6/28/24 17:08,4821,20.911,20.72,0.192,0.5,3644,0.047,0.199,0.153,0.4,0.756,22.9,0.915,75,STABLE / OPEN,0,0.05,0.03,0.447,271,99,676,383,40,0,0.1,0,51.7,24.7,22.6,22.2,0,0,100
73,102,6/28/24 17:14,4640,20.911,20.726,0.185,0.5,3621,0.047,0.198,0.152,0.4,0.78,22.2,0.915,75,STABLE / OPEN,0,0.05,0,0.447,204,65,624,308,9,0,0.1,0,51.7,24.7,22.7,22.2,0,0,100
74,102,6/28/24 17:20,4556,20.911,20.73,0.182,0.5,3540,0.047,0.195,0.148,0.4,0.777,21.7,0.915,75,STABLE / OPEN,0,0.05,0.039,0.485,203,70,602,284,83,0,0.1,0,52.1,24.7,22.8,22.2,0,0,100
75,102,6/28/24 17:25,4367,20.911,20.737,0.175,0.6,3405,0.046,0.189,0.143,0.4,0.78,20.9,0.915,75,STABLE / OPEN,0,0.05,0,0.485,147,50,367,146,8,0,0.1,0,52.1,24.7,22.9,22.2,0,0,100
76,102,6/28/24 17:31,4178,20.911,20.745,0.167,0.6,3253,0.046,0.182,0.136,0.4,0.779,19.9,0.916,75,STABLE / OPEN,0,0.05,0,0.485,141,8,389,107,0,0,0.1,0,51.8,24.8,22.9,22.2,0,0,100
77,102,6/28/24 17:37,4237,20.911,20.742,0.17,0.6,3355,0.046,0.187,0.141,0.4,0.792,20.3,0.915,75,STABLE / OPEN,0,0.05,0.084,0.57,233,75,721,340,10,0,0.1,0,52,24.7,22.8,22.2,0,0,100
78,102,6/28/24 17:42,4499,20.911,20.732,0.179,0.6,3450,0.047,0.191,0.144,0.4,0.767,21.4,0.916,75,UNSTABLE / OPEN,0,0.05,0,0.57,112,43,462,245,20,0,0.1,0,52.2,24.7,22.8,22.2,0,0,100
79,102,6/28/24 17:48,4289,20.911,20.74,0.172,0.6,3412,0.047,0.19,0.143,0.4,0.796,20.6,0.915,75,STABLE / OPEN,0.06,0.11,0.257,0.826,251,26,336,84,2,0,0.1,0,52.4,24.7,22.8,22.2,0,0,100
80,102,6/28/24 17:54,3956,20.911,20.752,0.159,0.6,3200,0.046,0.18,0.134,0.4,0.809,19,0.915,75,STABLE / OPEN,0,0.11,0,0.826,16,1,34,2,0,0,0.1,0,52.5,24.7,22.8,22.2,0,0,100
81,102,6/28/24 17:59,3687,20.911,20.763,0.149,0.6,3012,0.047,0.173,0.126,0.5,0.817,17.8,0.915,75,STABLE / OPEN,0,0.11,0,0.826,102,19,88,4,0,0,0.1,0,52.3,24.7,22.9,22.2,0,0,100
82,102,6/28/24 18:05,3245,20.911,20.781,0.13,0.6,2616,0.046,0.156,0.11,0.5,0.806,15.6,0.915,75,STABLE / OPEN,0,0.11,0,0.826,147,45,111,74,0,0,0.1,0,52.3,24.6,22.8,22.2,0,0,0
83,102,6/28/24 18:11,2696,20.911,20.803,0.109,0.6,2219,0.046,0.139,0.093,0.5,0.823,13,0.915,75,STABLE / OPEN,0,0.11,0,0.826,113,3,0,0,0,0,0.1,0,52.3,24.5,22.8,22.2,0,0,0
84,102,6/28/24 18:16,2666,20.911,20.805,0.107,0.6,2110,0.046,0.134,0.088,0.5,0.791,12.8,0.914,75,STABLE / OPEN,0,0.11,0,0.826,50,7,12,5,0,0,0.1,0,52.4,24.3,22.8,22.2,0,0,0
85,102,6/28/24 18:22,2530,20.911,20.81,0.101,0.6,2000,0.046,0.13,0.084,0.5,0.791,12.1,0.915,75,STABLE / OPEN,0,0.11,0,0.826,12,0,0,0,0,0,0.1,0,52.6,24.2,22.7,22.2,0,0,0
86,102,6/28/24 18:28,2661,20.911,20.805,0.106,0.6,2065,0.046,0.133,0.087,0.5,0.776,12.7,0.914,75,STABLE / OPEN,0,0.11,0,0.826,0,0,0,0,0,0,0.1,0,52.6,24.2,22.7,22.2,0,0,0
87,102,6/28/24 18:33,2551,20.911,20.809,0.102,0.6,2045,0.046,0.131,0.086,0.5,0.802,12.3,0.915,75,STABLE / OPEN,0,0.11,0,0.826,0,0,0,0,0,0,0.1,0,52.6,24.2,22.6,22.2,0,0,0
88,102,6/28/24 18:39,2610,20.911,20.807,0.104,0.6,2032,0.046,0.131,0.085,0.5,0.778,12.5,0.913,75,STABLE / OPEN,0,0.11,0,0.826,3,0,127,2,0,0,0.1,0,52.6,24,22.6,22.2,0,0,0
89,102,6/28/24 18:45,2591,20.911,20.808,0.103,0.7,2018,0.046,0.13,0.084,0.5,0.779,12.4,0.916,75,STABLE / OPEN,0,0.11,0,0.826,0,0,2,0,0,0,0.1,0,52.6,24.1,22.5,22.2,0,0,0
90,102,6/28/24 18:50,2616,20.911,20.807,0.104,0.7,2025,0.046,0.131,0.085,0.5,0.774,12.5,0.914,75,STABLE / OPEN,0,0.11,0,0.826,0,0,16,0,0,0,0.1,0,52.5,24,22.4,22.2,0,0,0
91,102,6/28/24 18:56,3248,20.911,20.782,0.129,0.7,2472,0.046,0.149,0.104,0.5,0.761,15.4,0.915,75,STABLE / OPEN,0,0.11,0,0.826,110,10,136,40,0,0,0.1,0,52.9,24.1,22.4,22.2,0,0,0
92,102,6/28/24 19:02,4106,20.911,20.748,0.164,0.7,3154,0.046,0.178,0.132,0.5,0.768,19.5,0.915,75,UNSTABLE / OPEN,0.08,0.18,0,0.826,242,118,936,597,98,0,0.1,0,53,24,22.3,22.2,0,0,0
93,102,6/28/24 19:07,4398,20.911,20.736,0.176,0.7,3395,0.046,0.188,0.142,0.5,0.772,21,0.914,75,UNSTABLE / OPEN,0,0.18,0,0.826,188,76,815,378,82,0,0.1,0,53.1,24,22.3,22.2,0,0,0
94,102,6/28/24 19:13,4524,20.911,20.73,0.181,0.7,3542,0.046,0.194,0.149,0.5,0.783,21.6,0.914,75,UNSTABLE / OPEN,0,0.18,0,0.826,169,87,820,454,48,0,0.1,0,53.1,24,22.3,22.2,0,0,0
95,102,6/28/24 19:19,4434,20.911,20.732,0.18,0.7,3733,0.046,0.202,0.156,0.5,0.842,21.5,0.915,75,STABLE / OPEN,0.09,0.28,0,0.826,226,114,770,446,52,0,0.1,0,53.7,24.1,22.3,22.2,0,0,0
96,102,6/28/24 19:24,4250,20.911,20.739,0.172,0.7,3565,0.045,0.195,0.149,0.5,0.839,20.6,0.914,75,STABLE / OPEN,0,0.28,0,0.826,154,5,333,66,0,0,0.1,0,53.9,24.1,22.3,22.2,0,0,0
97,102,6/28/24 19:30,4156,20.911,20.744,0.167,0.7,3392,0.046,0.188,0.142,0.5,0.816,20,0.915,75,STABLE / OPEN,0,0.28,0,0.826,260,5,328,26,0,0,0.1,0,54,24,22.4,22.2,0,0,0
