Oxymax PARAMETER File 

CSV Generation Date,3/15/2022 6:02:19 AM 
Experiment Started,3/14/2022 6:54:16 AM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.CDTA

Group/Cage,0101
Subject ID,8-1
Subject Mass,28.8 G

Group/Cage,0102
Subject ID,16-1
Subject Mass,29.1 G

Group/Cage,0103
Subject ID,16-2
Subject Mass,30.4 G

Group/Cage,0104
Subject ID,8-2
Subject Mass,25.2 G

Group/Cage,0105
Subject ID,16-3
Subject Mass,30.4 G

Group/Cage,0106
Subject ID,8-3
Subject Mass,25.5 G

Group/Cage,0107
Subject ID,16-4
Subject Mass,31.8 G

Group/Cage,0108
Subject ID,8-4
Subject Mass,28.8 G

Group/Cage,0109
Subject ID,F8-1
Subject Mass,18.8 G

Group/Cage,0110
Subject ID,F16-1
Subject Mass,22.5 G

Group/Cage,0111
Subject ID,F8-2
Subject Mass,17.7 G

Group/Cage,0112
Subject ID,F16-2
Subject Mass,25.5 G

Group/Cage,0113
Subject ID,F16-3
Subject Mass,23.8 G

Group/Cage,0114
Subject ID,F8-3
Subject Mass,20.1 G

Group/Cage,0115
Subject ID,F8-4
Subject Mass,18.7 G

Group/Cage,0116
Subject ID,F16-4
Subject Mass,20.8 G

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1

Paramter,O2OUT (%)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 9 ,3/14/2022 7:40:19 AM , 20.81505 ,3/14/2022 7:40:39 AM , 20.82956 ,3/14/2022 7:40:59 AM , 20.77639 ,3/14/2022 7:41:19 AM , 20.80898 ,3/14/2022 7:41:39 AM , 20.76673 ,3/14/2022 7:41:59 AM , 20.81976 ,3/14/2022 7:42:19 AM , 20.75735 ,3/14/2022 7:42:39 AM , 20.72391 ,3/14/2022 7:42:59 AM , 20.72767 ,3/14/2022 7:43:19 AM , 20.82147 ,3/14/2022 7:43:39 AM , 20.79591 ,3/14/2022 7:43:59 AM , 20.79877 ,3/14/2022 7:44:19 AM , 20.81065 ,3/14/2022 7:44:39 AM , 20.79516 ,3/14/2022 7:44:59 AM , 20.79095 ,3/14/2022 7:45:19 AM , 20.76151 ,
 10 ,3/14/2022 7:45:59 AM , 20.81815 ,3/14/2022 7:46:19 AM , 20.83255 ,3/14/2022 7:46:39 AM , 20.77888 ,3/14/2022 7:46:59 AM , 20.81446 ,3/14/2022 7:47:19 AM , 20.77418 ,3/14/2022 7:47:39 AM , 20.82693 ,3/14/2022 7:47:59 AM , 20.76043 ,3/14/2022 7:48:19 AM , 20.72377 ,3/14/2022 7:48:39 AM , 20.73021 ,3/14/2022 7:48:59 AM , 20.81579 ,3/14/2022 7:49:19 AM , 20.79523 ,3/14/2022 7:49:39 AM , 20.8071 ,3/14/2022 7:49:59 AM , 20.81814 ,3/14/2022 7:50:19 AM , 20.79576 ,3/14/2022 7:50:39 AM , 20.79012 ,3/14/2022 7:50:59 AM , 20.7559 ,
 11 ,3/14/2022 7:51:39 AM , 20.82123 ,3/14/2022 7:51:59 AM , 20.83382 ,3/14/2022 7:52:19 AM , 20.7787 ,3/14/2022 7:52:39 AM , 20.8151 ,3/14/2022 7:52:59 AM , 20.78764 ,3/14/2022 7:53:19 AM , 20.83108 ,3/14/2022 7:53:39 AM , 20.76186 ,3/14/2022 7:53:59 AM , 20.72803 ,3/14/2022 7:54:19 AM , 20.74208 ,3/14/2022 7:54:39 AM , 20.82677 ,3/14/2022 7:54:59 AM , 20.79591 ,3/14/2022 7:55:19 AM , 20.81945 ,3/14/2022 7:55:39 AM , 20.82397 ,3/14/2022 7:55:59 AM , 20.79585 ,3/14/2022 7:56:19 AM , 20.79287 ,3/14/2022 7:56:39 AM , 20.75003 ,
 12 ,3/14/2022 7:57:19 AM , 20.82012 ,3/14/2022 7:57:39 AM , 20.836 ,3/14/2022 7:57:59 AM , 20.79589 ,3/14/2022 7:58:19 AM , 20.81579 ,3/14/2022 7:58:39 AM , 20.78739 ,3/14/2022 7:58:59 AM , 20.83315 ,3/14/2022 7:59:19 AM , 20.76086 ,3/14/2022 7:59:39 AM , 20.72966 ,3/14/2022 7:59:59 AM , 20.7422 ,3/14/2022 8:00:19 AM , 20.83467 ,3/14/2022 8:00:39 AM , 20.80335 ,3/14/2022 8:00:59 AM , 20.828 ,3/14/2022 8:01:19 AM , 20.8279 ,3/14/2022 8:01:39 AM , 20.7988 ,3/14/2022 8:01:59 AM , 20.79656 ,3/14/2022 8:02:19 AM , 20.75852 ,
 13 ,3/14/2022 8:02:59 AM , 20.81995 ,3/14/2022 8:03:19 AM , 20.83492 ,3/14/2022 8:03:39 AM , 20.79753 ,3/14/2022 8:03:59 AM , 20.81619 ,3/14/2022 8:04:19 AM , 20.78987 ,3/14/2022 8:04:39 AM , 20.83387 ,3/14/2022 8:04:59 AM , 20.75521 ,3/14/2022 8:05:19 AM , 20.72993 ,3/14/2022 8:05:39 AM , 20.73676 ,3/14/2022 8:05:59 AM , 20.8373 ,3/14/2022 8:06:19 AM , 20.7909 ,3/14/2022 8:06:39 AM , 20.82695 ,3/14/2022 8:06:59 AM , 20.82804 ,3/14/2022 8:07:19 AM , 20.79909 ,3/14/2022 8:07:39 AM , 20.80663 ,3/14/2022 8:07:59 AM , 20.76826 ,
 14 ,3/14/2022 8:08:39 AM , 20.80448 ,3/14/2022 8:08:59 AM , 20.83647 ,3/14/2022 8:09:19 AM , 20.80793 ,3/14/2022 8:09:39 AM , 20.82174 ,3/14/2022 8:09:59 AM , 20.79399 ,3/14/2022 8:10:19 AM , 20.8288 ,3/14/2022 8:10:39 AM , 20.77624 ,3/14/2022 8:10:59 AM , 20.73544 ,3/14/2022 8:11:19 AM , 20.73624 ,3/14/2022 8:11:39 AM , 20.84135 ,3/14/2022 8:11:59 AM , 20.79287 ,3/14/2022 8:12:19 AM , 20.82767 ,3/14/2022 8:12:39 AM , 20.82819 ,3/14/2022 8:12:59 AM , 20.80279 ,3/14/2022 8:13:19 AM , 20.8215 ,3/14/2022 8:13:39 AM , 20.77562 ,
 15 ,3/14/2022 8:14:19 AM , 20.79187 ,3/14/2022 8:14:39 AM , 20.83722 ,3/14/2022 8:14:59 AM , 20.81589 ,3/14/2022 8:15:19 AM , 20.82527 ,3/14/2022 8:15:39 AM , 20.80072 ,3/14/2022 8:15:59 AM , 20.81596 ,3/14/2022 8:16:19 AM , 20.7926 ,3/14/2022 8:16:39 AM , 20.73754 ,3/14/2022 8:16:59 AM , 20.73637 ,3/14/2022 8:17:19 AM , 20.84435 ,3/14/2022 8:17:39 AM , 20.80055 ,3/14/2022 8:17:59 AM , 20.80768 ,3/14/2022 8:18:19 AM , 20.83051 ,3/14/2022 8:18:39 AM , 20.80459 ,3/14/2022 8:18:59 AM , 20.83186 ,3/14/2022 8:19:19 AM , 20.77578 ,
 16 ,3/14/2022 8:19:59 AM , 20.80088 ,3/14/2022 8:20:19 AM , 20.83812 ,3/14/2022 8:20:39 AM , 20.81951 ,3/14/2022 8:20:59 AM , 20.82929 ,3/14/2022 8:21:19 AM , 20.8075 ,3/14/2022 8:21:39 AM , 20.79623 ,3/14/2022 8:21:59 AM , 20.79988 ,3/14/2022 8:22:19 AM , 20.73211 ,3/14/2022 8:22:39 AM , 20.74778 ,3/14/2022 8:22:59 AM , 20.84544 ,3/14/2022 8:23:19 AM , 20.79994 ,3/14/2022 8:23:39 AM , 20.79332 ,3/14/2022 8:23:59 AM , 20.82096 ,3/14/2022 8:24:19 AM , 20.81751 ,3/14/2022 8:24:39 AM , 20.84 ,3/14/2022 8:24:59 AM , 20.75946 ,
 17 ,3/14/2022 8:25:39 AM , 20.81096 ,3/14/2022 8:25:59 AM , 20.83327 ,3/14/2022 8:26:19 AM , 20.81542 ,3/14/2022 8:26:39 AM , 20.8299 ,3/14/2022 8:26:59 AM , 20.81144 ,3/14/2022 8:27:19 AM , 20.78869 ,3/14/2022 8:27:39 AM , 20.80678 ,3/14/2022 8:27:59 AM , 20.73526 ,3/14/2022 8:28:19 AM , 20.74101 ,3/14/2022 8:28:39 AM , 20.838 ,3/14/2022 8:28:59 AM , 20.79746 ,3/14/2022 8:29:19 AM , 20.7902 ,3/14/2022 8:29:39 AM , 20.80263 ,3/14/2022 8:29:59 AM , 20.82865 ,3/14/2022 8:30:19 AM , 20.84395 ,3/14/2022 8:30:39 AM , 20.76774 ,
 18 ,3/14/2022 8:31:19 AM , 20.81603 ,3/14/2022 8:31:39 AM , 20.80203 ,3/14/2022 8:31:59 AM , 20.82112 ,3/14/2022 8:32:19 AM , 20.83203 ,3/14/2022 8:32:39 AM , 20.81736 ,3/14/2022 8:32:59 AM , 20.78601 ,3/14/2022 8:33:19 AM , 20.80993 ,3/14/2022 8:33:39 AM , 20.73327 ,3/14/2022 8:33:59 AM , 20.7445 ,3/14/2022 8:34:19 AM , 20.84146 ,3/14/2022 8:34:39 AM , 20.80501 ,3/14/2022 8:34:59 AM , 20.79866 ,3/14/2022 8:35:19 AM , 20.78941 ,3/14/2022 8:35:39 AM , 20.83603 ,3/14/2022 8:35:59 AM , 20.84699 ,3/14/2022 8:36:19 AM , 20.77131 ,
 19 ,3/14/2022 8:36:59 AM , 20.81596 ,3/14/2022 8:37:19 AM , 20.77993 ,3/14/2022 8:37:39 AM , 20.8228 ,3/14/2022 8:37:59 AM , 20.83149 ,3/14/2022 8:38:19 AM , 20.82002 ,3/14/2022 8:38:39 AM , 20.78099 ,3/14/2022 8:38:59 AM , 20.7877 ,3/14/2022 8:39:19 AM , 20.73525 ,3/14/2022 8:39:39 AM , 20.73883 ,3/14/2022 8:39:59 AM , 20.83483 ,3/14/2022 8:40:19 AM , 20.8115 ,3/14/2022 8:40:39 AM , 20.81169 ,3/14/2022 8:40:59 AM , 20.78276 ,3/14/2022 8:41:19 AM , 20.83766 ,3/14/2022 8:41:39 AM , 20.84694 ,3/14/2022 8:41:59 AM , 20.77378 ,
 20 ,3/14/2022 8:42:39 AM , 20.82084 ,3/14/2022 8:42:59 AM , 20.78086 ,3/14/2022 8:43:19 AM , 20.82483 ,3/14/2022 8:43:39 AM , 20.81812 ,3/14/2022 8:43:59 AM , 20.82415 ,3/14/2022 8:44:19 AM , 20.78331 ,3/14/2022 8:44:39 AM , 20.78675 ,3/14/2022 8:44:59 AM , 20.73887 ,3/14/2022 8:45:19 AM , 20.74047 ,3/14/2022 8:45:39 AM , 20.81977 ,3/14/2022 8:45:59 AM , 20.8238 ,3/14/2022 8:46:19 AM , 20.8228 ,3/14/2022 8:46:39 AM , 20.78316 ,3/14/2022 8:46:59 AM , 20.84385 ,3/14/2022 8:47:19 AM , 20.84903 ,3/14/2022 8:47:39 AM , 20.78258 ,
 21 ,3/14/2022 8:48:19 AM , 20.82349 ,3/14/2022 8:48:39 AM , 20.77693 ,3/14/2022 8:48:59 AM , 20.82754 ,3/14/2022 8:49:19 AM , 20.81682 ,3/14/2022 8:49:39 AM , 20.82502 ,3/14/2022 8:49:59 AM , 20.78205 ,3/14/2022 8:50:19 AM , 20.79202 ,3/14/2022 8:50:39 AM , 20.73823 ,3/14/2022 8:50:59 AM , 20.74233 ,3/14/2022 8:51:19 AM , 20.82552 ,3/14/2022 8:51:39 AM , 20.8326 ,3/14/2022 8:51:59 AM , 20.82783 ,3/14/2022 8:52:19 AM , 20.77725 ,3/14/2022 8:52:39 AM , 20.84331 ,3/14/2022 8:52:59 AM , 20.8488 ,3/14/2022 8:53:19 AM , 20.78857 ,
 22 ,3/14/2022 8:53:59 AM , 20.8247 ,3/14/2022 8:54:19 AM , 20.77975 ,3/14/2022 8:54:39 AM , 20.82926 ,3/14/2022 8:54:59 AM , 20.82555 ,3/14/2022 8:55:19 AM , 20.80476 ,3/14/2022 8:55:39 AM , 20.78555 ,3/14/2022 8:55:59 AM , 20.79886 ,3/14/2022 8:56:19 AM , 20.72921 ,3/14/2022 8:56:39 AM , 20.7505 ,3/14/2022 8:56:59 AM , 20.83524 ,3/14/2022 8:57:19 AM , 20.83855 ,3/14/2022 8:57:39 AM , 20.83154 ,3/14/2022 8:57:59 AM , 20.77829 ,3/14/2022 8:58:19 AM , 20.83374 ,3/14/2022 8:58:39 AM , 20.85176 ,3/14/2022 8:58:59 AM , 20.80768 ,
 23 ,3/14/2022 8:59:39 AM , 20.82468 ,3/14/2022 8:59:59 AM , 20.77217 ,3/14/2022 9:00:19 AM , 20.82782 ,3/14/2022 9:00:39 AM , 20.82712 ,3/14/2022 9:00:59 AM , 20.78092 ,3/14/2022 9:01:19 AM , 20.79452 ,3/14/2022 9:01:39 AM , 20.80117 ,3/14/2022 9:01:59 AM , 20.7369 ,3/14/2022 9:02:19 AM , 20.75124 ,3/14/2022 9:02:39 AM , 20.83738 ,3/14/2022 9:02:59 AM , 20.8399 ,3/14/2022 9:03:19 AM , 20.83216 ,3/14/2022 9:03:39 AM , 20.77303 ,3/14/2022 9:03:59 AM , 20.82633 ,3/14/2022 9:04:19 AM , 20.85046 ,3/14/2022 9:04:39 AM , 20.81919 ,
 24 ,3/14/2022 9:05:19 AM , 20.82609 ,3/14/2022 9:05:39 AM , 20.77053 ,3/14/2022 9:05:59 AM , 20.80406 ,3/14/2022 9:06:19 AM , 20.82917 ,3/14/2022 9:06:39 AM , 20.78559 ,3/14/2022 9:06:59 AM , 20.81511 ,3/14/2022 9:07:19 AM , 20.80711 ,3/14/2022 9:07:39 AM , 20.74132 ,3/14/2022 9:07:59 AM , 20.75904 ,3/14/2022 9:08:19 AM , 20.84424 ,3/14/2022 9:08:39 AM , 20.84325 ,3/14/2022 9:08:59 AM , 20.83798 ,3/14/2022 9:09:19 AM , 20.77404 ,3/14/2022 9:09:39 AM , 20.83454 ,3/14/2022 9:09:59 AM , 20.85301 ,3/14/2022 9:10:19 AM , 20.82055 ,
 25 ,3/14/2022 9:10:59 AM , 20.81161 ,3/14/2022 9:11:19 AM , 20.77804 ,3/14/2022 9:11:39 AM , 20.77882 ,3/14/2022 9:11:59 AM , 20.82965 ,3/14/2022 9:12:19 AM , 20.79017 ,3/14/2022 9:12:39 AM , 20.82593 ,3/14/2022 9:12:59 AM , 20.8107 ,3/14/2022 9:13:19 AM , 20.74888 ,3/14/2022 9:13:39 AM , 20.76894 ,3/14/2022 9:13:59 AM , 20.8459 ,3/14/2022 9:14:19 AM , 20.84522 ,3/14/2022 9:14:39 AM , 20.83744 ,3/14/2022 9:14:59 AM , 20.76662 ,3/14/2022 9:15:19 AM , 20.83727 ,3/14/2022 9:15:39 AM , 20.85206 ,3/14/2022 9:15:59 AM , 20.82857 ,
 26 ,3/14/2022 9:16:39 AM , 20.7919 ,3/14/2022 9:16:59 AM , 20.79813 ,3/14/2022 9:17:19 AM , 20.77717 ,3/14/2022 9:17:39 AM , 20.82419 ,3/14/2022 9:17:59 AM , 20.80531 ,3/14/2022 9:18:19 AM , 20.8285 ,3/14/2022 9:18:39 AM , 20.80545 ,3/14/2022 9:18:59 AM , 20.75391 ,3/14/2022 9:19:19 AM , 20.77423 ,3/14/2022 9:19:39 AM , 20.84612 ,3/14/2022 9:19:59 AM , 20.84137 ,3/14/2022 9:20:19 AM , 20.83665 ,3/14/2022 9:20:39 AM , 20.76069 ,3/14/2022 9:20:59 AM , 20.83886 ,3/14/2022 9:21:19 AM , 20.85151 ,3/14/2022 9:21:39 AM , 20.83429 ,
 27 ,3/14/2022 9:22:19 AM , 20.79924 ,3/14/2022 9:22:39 AM , 20.81384 ,3/14/2022 9:22:59 AM , 20.79313 ,3/14/2022 9:23:19 AM , 20.80382 ,3/14/2022 9:23:39 AM , 20.81285 ,3/14/2022 9:23:59 AM , 20.83148 ,3/14/2022 9:24:19 AM , 20.81027 ,3/14/2022 9:24:39 AM , 20.75233 ,3/14/2022 9:24:59 AM , 20.78373 ,3/14/2022 9:25:19 AM , 20.84704 ,3/14/2022 9:25:39 AM , 20.84408 ,3/14/2022 9:25:59 AM , 20.8368 ,3/14/2022 9:26:19 AM , 20.75686 ,3/14/2022 9:26:39 AM , 20.83855 ,3/14/2022 9:26:59 AM , 20.84268 ,3/14/2022 9:27:19 AM , 20.83705 ,
 28 ,3/14/2022 9:27:59 AM , 20.8104 ,3/14/2022 9:28:19 AM , 20.82799 ,3/14/2022 9:28:39 AM , 20.80766 ,3/14/2022 9:28:59 AM , 20.79254 ,3/14/2022 9:29:19 AM , 20.82311 ,3/14/2022 9:29:39 AM , 20.83515 ,3/14/2022 9:29:59 AM , 20.81587 ,3/14/2022 9:30:19 AM , 20.75978 ,3/14/2022 9:30:39 AM , 20.80817 ,3/14/2022 9:30:59 AM , 20.82745 ,3/14/2022 9:31:19 AM , 20.84674 ,3/14/2022 9:31:39 AM , 20.83977 ,3/14/2022 9:31:59 AM , 20.76362 ,3/14/2022 9:32:19 AM , 20.8453 ,3/14/2022 9:32:39 AM , 20.82395 ,3/14/2022 9:32:59 AM , 20.83566 ,
 29 ,3/14/2022 9:33:39 AM , 20.81276 ,3/14/2022 9:33:59 AM , 20.83201 ,3/14/2022 9:34:19 AM , 20.81412 ,3/14/2022 9:34:39 AM , 20.79242 ,3/14/2022 9:34:59 AM , 20.82485 ,3/14/2022 9:35:19 AM , 20.83262 ,3/14/2022 9:35:39 AM , 20.81719 ,3/14/2022 9:35:59 AM , 20.75694 ,3/14/2022 9:36:19 AM , 20.81953 ,3/14/2022 9:36:39 AM , 20.82183 ,3/14/2022 9:36:59 AM , 20.84605 ,3/14/2022 9:37:19 AM , 20.83991 ,3/14/2022 9:37:39 AM , 20.77341 ,3/14/2022 9:37:59 AM , 20.84503 ,3/14/2022 9:38:19 AM , 20.80702 ,3/14/2022 9:38:39 AM , 20.83811 ,
 30 ,3/14/2022 9:39:19 AM , 20.81524 ,3/14/2022 9:39:39 AM , 20.83389 ,3/14/2022 9:39:59 AM , 20.81602 ,3/14/2022 9:40:19 AM , 20.80255 ,3/14/2022 9:40:39 AM , 20.82685 ,3/14/2022 9:40:59 AM , 20.83374 ,3/14/2022 9:41:19 AM , 20.81865 ,3/14/2022 9:41:39 AM , 20.76947 ,3/14/2022 9:41:59 AM , 20.8285 ,3/14/2022 9:42:19 AM , 20.83142 ,3/14/2022 9:42:39 AM , 20.84685 ,3/14/2022 9:42:59 AM , 20.84125 ,3/14/2022 9:43:19 AM , 20.77658 ,3/14/2022 9:43:39 AM , 20.84639 ,3/14/2022 9:43:59 AM , 20.8091 ,3/14/2022 9:44:19 AM , 20.84007 ,
