===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,114,8/24/2020 4:24:29 PM,5280,20.865,20.608,0.257,0,3978,0.054,0.258,0.204,0,0.753,25,0.903,75,STABLE / OPEN,0,0,0,0,505,276,963,515,62,0,0,ERR:0,55.9,23.3,22.4,22.2,0,0,100,
2,114,8/24/2020 4:30:09 PM,5348,20.865,20.606,0.26,0,3989,0.055,0.259,0.205,0,0.746,25.3,0.903,75,STABLE / OPEN,0.04,0.04,0.045,0.045,430,204,734,449,68,2,0,ERR:0,55.4,23.4,22.6,22.2,0,0,100,
3,114,8/24/2020 4:35:49 PM,5590,20.865,20.593,0.272,0,4245,0.055,0.272,0.218,0,0.759,26.6,0.904,75,STABLE / OPEN,0.07,0.11,0.035,0.08,516,218,934,438,32,0,0,ERR:0,55.9,23.5,22.8,22.2,0,0,100,
4,114,8/24/2020 4:41:29 PM,5593,20.865,20.592,0.273,0,4296,0.053,0.274,0.22,0,0.768,26.6,0.904,75,UNSTABLE / OPEN,0,0.11,0,0.08,662,395,1236,793,56,1,0,ERR:0,55.5,23.6,22.9,22.2,0,0,100,
5,114,8/24/2020 4:47:09 PM,5451,20.865,20.6,0.265,0.1,4128,0.052,0.264,0.212,0,0.757,25.9,0.904,75,STABLE / OPEN,0,0.11,0.062,0.142,450,215,864,480,76,0,0,ERR:0,55.4,23.6,22.6,22.2,0,0,100,
6,114,8/24/2020 4:52:49 PM,5186,20.865,20.612,0.253,0.1,3963,0.051,0.255,0.203,0.1,0.764,24.7,0.904,75,STABLE / OPEN,0.03,0.15,0,0.142,322,130,645,287,45,3,0,ERR:0,55.3,23.6,22.3,22.2,0,0,100,
7,114,8/24/2020 4:58:29 PM,5022,20.865,20.619,0.246,0.1,3928,0.051,0.252,0.201,0.1,0.782,24,0.903,75,STABLE / OPEN,0,0.15,0,0.142,193,125,661,244,2,0,0,ERR:0,55,23.7,22.5,22.2,0,0,100,
8,114,8/24/2020 5:04:09 PM,5262,20.865,20.609,0.256,0.1,3996,0.051,0.256,0.205,0.1,0.759,25,0.903,75,STABLE / OPEN,0,0.15,0,0.142,660,360,1178,751,85,0,0,ERR:0,54.8,23.7,22.6,22.2,0,0,100,
9,114,8/24/2020 5:09:49 PM,5103,20.865,20.617,0.249,0.1,3893,0.05,0.25,0.2,0.1,0.763,24.3,0.904,75,STABLE / OPEN,0,0.15,0,0.142,442,205,818,350,31,0,0,ERR:0,54.7,23.7,22.7,22.2,0,0,100,
10,114,8/24/2020 5:15:29 PM,5020,20.865,20.619,0.246,0.1,3944,0.049,0.251,0.202,0.1,0.786,24,0.903,74.99,STABLE / OPEN,0,0.15,0.077,0.219,456,221,727,376,46,2,0,ERR:0,54.7,23.8,22.9,22.2,0,0,100,
11,114,8/24/2020 5:21:09 PM,5015,20.865,20.62,0.245,0.1,3876,0.049,0.248,0.199,0.1,0.773,23.9,0.904,74.99,UNSTABLE / OPEN,0.06,0.2,0,0.219,341,165,657,356,37,0,0,ERR:0,54.4,23.8,22.7,22.2,0,0,100,
12,114,8/24/2020 5:26:49 PM,5111,20.865,20.615,0.25,0.2,4011,0.049,0.254,0.206,0.1,0.785,24.4,0.904,75,STABLE / OPEN,0.09,0.29,0,0.219,554,309,912,610,108,0,0,ERR:0,54.4,23.8,22.4,22.2,0,0,100,
13,114,8/24/2020 5:32:29 PM,4842,20.865,20.627,0.239,0.2,3939,0.048,0.25,0.202,0.1,0.813,23.3,0.904,75,STABLE / OPEN,0,0.29,0,0.219,239,106,545,324,56,3,0,ERR:0,55.4,23.8,22.3,22.2,0,0,100,
14,114,8/24/2020 5:38:09 PM,4911,20.865,20.624,0.242,0.2,3955,0.047,0.25,0.203,0.1,0.805,23.6,0.904,75,STABLE / OPEN,0,0.29,0,0.219,462,265,686,397,137,0,0,ERR:0,55.6,23.8,22.5,22.2,0,0,100,
15,114,8/24/2020 5:43:49 PM,4727,20.865,20.634,0.231,0.2,3726,0.048,0.239,0.191,0.1,0.788,22.6,0.904,75,STABLE / OPEN,0,0.29,0,0.219,236,95,461,210,52,0,0,ERR:0,56.2,23.8,22.6,22.2,0,0,100,
16,114,8/24/2020 5:49:29 PM,4582,20.865,20.64,0.225,0.2,3654,0.047,0.235,0.187,0.2,0.797,22,0.903,75,UNSTABLE / OPEN,0,0.29,0,0.219,234,99,561,257,61,0,0,ERR:0,55.8,23.8,22.7,22.2,0,0,100,
17,114,8/24/2020 5:55:09 PM,4661,20.865,20.636,0.229,0.2,3783,0.047,0.241,0.194,0.2,0.811,22.4,0.904,75,STABLE / OPEN,0.13,0.42,0.034,0.252,654,244,746,455,51,0,0,ERR:0,56,23.8,22.8,22.2,0,0,100,
18,114,8/24/2020 6:00:49 PM,4402,20.865,20.648,0.218,0.2,3658,0.046,0.234,0.187,0.2,0.831,21.3,0.904,75,STABLE / OPEN,0,0.42,0,0.252,248,50,313,65,1,0,0,ERR:0,55.9,23.8,22.9,22.2,0,0,0,
19,114,8/24/2020 6:06:29 PM,4410,20.865,20.646,0.219,0.2,3728,0.046,0.238,0.191,0.2,0.845,21.4,0.903,75,STABLE / OPEN,0,0.42,0,0.252,481,96,475,86,0,0,0,ERR:0,55.9,23.8,22.9,22.2,0,0,0,
20,114,8/24/2020 6:12:09 PM,4399,20.865,20.647,0.218,0.2,3689,0.046,0.235,0.189,0.2,0.839,21.3,0.904,75,STABLE / OPEN,0,0.42,0,0.252,436,85,374,94,0,1,0,ERR:0,55.7,23.8,22.9,22.2,0,0,0,
21,114,8/24/2020 6:17:49 PM,3996,20.865,20.669,0.196,0.3,3201,0.046,0.21,0.164,0.2,0.801,19.2,0.903,75,STABLE / OPEN,0,0.42,0,0.252,312,7,138,15,0,0,0,ERR:0,55.1,23.7,22.9,22.2,0,0,0,
22,114,8/24/2020 6:23:29 PM,4079,20.865,20.665,0.2,0.3,3237,0.046,0.212,0.166,0.2,0.793,19.5,0.904,75,STABLE / OPEN,0,0.42,0,0.252,698,37,211,69,0,0,0,ERR:0,55.2,23.7,22.9,22.2,0,0,0,
23,114,8/24/2020 6:29:09 PM,4434,20.865,20.647,0.218,0.3,3603,0.046,0.231,0.185,0.2,0.813,21.4,0.904,75,STABLE / OPEN,0,0.42,0.041,0.294,330,84,532,180,17,0,0,ERR:0,55.4,23.6,22.9,22.2,0,0,0,
24,114,8/24/2020 6:34:49 PM,4665,20.865,20.634,0.231,0.3,3891,0.045,0.245,0.199,0.2,0.834,22.6,0.904,75,STABLE / OPEN,0,0.42,0.1,0.393,344,182,615,323,58,0,0,ERR:0,56.3,23.6,22.9,22.2,0,0,0,
25,114,8/24/2020 6:40:29 PM,4703,20.865,20.632,0.233,0.3,3970,0.045,0.249,0.203,0.2,0.844,22.8,0.904,75,STABLE / OPEN,0.06,0.48,0.046,0.439,307,144,515,260,40,0,0,ERR:0,55.8,23.7,22.9,22.2,0,0,0,
26,114,8/24/2020 6:46:09 PM,4693,20.865,20.632,0.233,0.3,4020,0.045,0.251,0.206,0.3,0.857,22.9,0.904,75,STABLE / OPEN,0.05,0.53,0,0.439,379,176,729,430,52,1,0,ERR:0,55.7,23.7,22.9,22.2,0,0,0,
27,114,8/24/2020 6:51:49 PM,4851,20.865,20.624,0.241,0.3,4179,0.045,0.259,0.214,0.3,0.862,23.7,0.904,75,STABLE / OPEN,0,0.53,0,0.439,435,223,883,472,64,1,0,ERR:0,55.6,23.7,22.9,22.2,0,0,0,
28,114,8/24/2020 6:57:29 PM,4646,20.865,20.634,0.232,0.3,4030,0.046,0.253,0.207,0.3,0.867,22.7,0.904,75,UNSTABLE / OPEN,0,0.53,0.034,0.473,337,139,673,314,33,0,0,ERR:0,55.4,23.6,22.9,22.2,0,0,0,
29,114,8/24/2020 7:03:09 PM,4628,20.865,20.634,0.231,0.4,4049,0.046,0.253,0.207,0.3,0.875,22.6,0.904,75,STABLE / OPEN,0,0.53,0.063,0.537,448,143,629,350,41,0,0,ERR:0,55.2,23.6,22.8,22.2,0,0,0,
30,114,8/24/2020 7:08:49 PM,4504,20.865,20.64,0.226,0.4,4016,0.045,0.251,0.206,0.3,0.892,22.1,0.904,75,STABLE / OPEN,0,0.53,0,0.537,316,78,480,89,0,0,0,ERR:0,55.3,23.6,22.9,22.2,0,0,0,
31,114,8/24/2020 7:14:29 PM,4448,20.865,20.644,0.221,0.4,3814,0.045,0.241,0.195,0.3,0.857,21.7,0.905,75,STABLE / OPEN,0.13,0.66,0,0.537,249,29,330,90,7,0,0,ERR:0,54.8,23.6,22.9,22.2,0,0,0,
32,114,8/24/2020 7:20:09 PM,4726,20.865,20.63,0.235,0.4,4063,0.046,0.254,0.208,0.3,0.86,23,0.904,75,STABLE / OPEN,0,0.66,0.324,0.861,404,197,630,343,80,0,0,ERR:0,55,23.6,22.9,22.2,0,0,0,
33,114,8/24/2020 7:25:49 PM,4620,20.865,20.635,0.231,0.4,4045,0.045,0.253,0.207,0.3,0.876,22.6,0.904,75,STABLE / OPEN,0.07,0.73,0,0.861,270,120,454,194,14,0,0,ERR:0,54.8,23.6,22.9,22.2,0,0,0,
34,114,8/24/2020 7:31:29 PM,4784,20.865,20.626,0.239,0.4,4226,0.045,0.262,0.216,0.3,0.883,23.5,0.905,75,STABLE / OPEN,0,0.73,0,0.861,406,197,769,405,63,0,0,ERR:0,55,23.7,22.9,22.2,0,0,0,
35,114,8/24/2020 7:37:09 PM,4578,20.865,20.637,0.229,0.4,4000,0.046,0.251,0.205,0.3,0.874,22.4,0.904,75,UNSTABLE / OPEN,0,0.73,0,0.861,204,89,627,285,32,0,0,ERR:0,54.7,23.7,22.8,22.2,0,0,0,
36,114,8/24/2020 7:42:49 PM,4437,20.865,20.644,0.222,0.4,3904,0.045,0.246,0.2,0.4,0.88,21.7,0.904,75,STABLE / OPEN,0,0.73,0,0.861,382,108,424,142,12,0,0,ERR:0,54.9,23.6,22.8,22.2,0,0,0,
37,114,8/24/2020 7:48:29 PM,4454,20.865,20.642,0.223,0.5,3996,0.046,0.25,0.205,0.4,0.897,21.9,0.905,75,STABLE / OPEN,0,0.73,0.056,0.917,280,89,437,134,13,0,0,ERR:0,54.8,23.7,22.8,22.2,0,0,0,
38,114,8/24/2020 7:54:09 PM,4224,20.865,20.655,0.211,0.5,3676,0.046,0.234,0.188,0.4,0.87,20.6,0.904,75,STABLE / OPEN,0.24,0.97,0,0.917,207,24,415,117,1,0,0,ERR:0,54.2,23.6,22.8,22.2,0,0,0,
39,114,8/24/2020 7:59:49 PM,3633,20.865,20.685,0.18,0.5,3063,0.046,0.203,0.157,0.4,0.843,17.6,0.904,75,STABLE / OPEN,0,0.97,0,0.917,230,0,67,5,0,0,0,ERR:0,53.8,23.6,22.8,22.2,0,0,0,
40,114,8/24/2020 8:05:29 PM,3289,20.865,20.703,0.162,0.5,2674,0.045,0.182,0.137,0.4,0.813,15.8,0.905,75,STABLE / OPEN,0,0.97,0,0.917,0,0,110,0,0,0,0,ERR:0,53.6,23.6,22.8,22.2,0,0,0,
41,114,8/24/2020 8:11:09 PM,3925,20.865,20.67,0.196,0.5,3430,0.045,0.221,0.176,0.4,0.874,19.2,0.905,75,STABLE / OPEN,0.25,1.22,0,0.917,697,55,224,107,4,0,0,ERR:0,54,23.6,22.7,22.2,0,0,0,
42,114,8/24/2020 8:16:49 PM,4538,20.865,20.637,0.228,0.5,4113,0.046,0.256,0.211,0.4,0.906,22.4,0.904,75,STABLE / OPEN,0,1.22,0.163,1.08,357,171,650,367,44,0,0,ERR:0,54.6,23.6,22.7,22.2,0,0,0,
43,114,8/24/2020 8:22:29 PM,4627,20.865,20.633,0.233,0.5,4226,0.046,0.262,0.216,0.4,0.913,22.9,0.905,75,STABLE / OPEN,0,1.22,0.05,1.13,444,138,520,248,71,0,0,ERR:0,54.6,23.6,22.7,22.2,0,0,0,
44,114,8/24/2020 8:28:09 PM,4783,20.865,20.624,0.241,0.5,4415,0.046,0.272,0.226,0.4,0.923,23.7,0.905,75,STABLE / OPEN,0,1.22,0.09,1.22,398,232,691,392,73,0,0,ERR:0,55.3,23.7,22.7,22.2,0,0,0,
45,114,8/24/2020 8:33:49 PM,4869,20.865,20.621,0.245,0.5,4466,0.046,0.274,0.228,0.4,0.917,24.1,0.906,75,STABLE / OPEN,0,1.22,0,1.22,462,193,845,490,94,0,0,ERR:0,55.3,23.7,22.7,22.2,0,0,0,
46,114,8/24/2020 8:39:29 PM,4859,20.865,20.621,0.244,0.6,4423,0.046,0.273,0.227,0.5,0.91,24,0.905,75,UNSTABLE / OPEN,0,1.22,0,1.22,373,152,815,467,103,0,0,ERR:0,55.8,23.7,22.6,22.2,0,0,0,
47,114,8/24/2020 8:45:09 PM,4872,20.865,20.62,0.245,0.6,4456,0.047,0.275,0.228,0.5,0.915,24.1,0.905,75,STABLE / OPEN,0,1.22,0.055,1.275,349,172,737,381,56,0,0,ERR:0,55.4,23.7,22.6,22.2,0,0,0,
48,114,8/24/2020 8:50:49 PM,4873,20.865,20.62,0.245,0.6,4485,0.046,0.276,0.23,0.5,0.921,24.1,0.905,75,STABLE / OPEN,0,1.22,0.06,1.335,383,193,745,398,35,0,0,ERR:0,55.6,23.6,22.6,22.2,0,0,0,
49,114,8/24/2020 8:56:29 PM,4732,20.865,20.627,0.238,0.6,4344,0.046,0.269,0.222,0.5,0.918,23.4,0.905,75,STABLE / OPEN,0.19,1.41,0,1.335,247,133,659,299,16,0,0,ERR:0,55.8,23.7,22.5,22.2,0,0,0,
50,114,8/24/2020 9:02:09 PM,4607,20.865,20.634,0.232,0.6,4184,0.046,0.261,0.214,0.5,0.908,22.7,0.904,75,STABLE / OPEN,0,1.41,0,1.335,29,8,392,46,0,0,0,ERR:0,55.7,23.7,22.5,22.2,0,0,0,
51,114,8/24/2020 9:07:49 PM,4753,20.865,20.627,0.238,0.6,4289,0.047,0.267,0.22,0.5,0.902,23.4,0.905,75,STABLE / OPEN,0,1.41,0,1.335,397,181,709,424,63,0,0,ERR:0,56.1,23.6,22.5,22.2,0,0,0,
52,114,8/24/2020 9:13:29 PM,4846,20.865,20.622,0.243,0.6,4369,0.047,0.271,0.224,0.5,0.902,23.9,0.905,75,STABLE / OPEN,0,1.41,0,1.335,289,136,649,335,81,0,0,ERR:0,56.7,23.6,22.5,22.2,0,0,0,
53,114,8/24/2020 9:19:09 PM,4797,20.865,20.625,0.24,0.6,4307,0.047,0.267,0.221,0.5,0.898,23.6,0.905,75,UNSTABLE / OPEN,0,1.41,0.108,1.443,356,149,542,263,61,0,0,ERR:0,56.8,23.7,22.4,22.2,0,0,0,
54,114,8/24/2020 9:24:49 PM,4961,20.865,20.616,0.249,0.7,4481,0.046,0.276,0.229,0.6,0.903,24.4,0.905,75,STABLE / OPEN,0,1.41,0.05,1.493,505,326,926,570,118,0,0,ERR:0,56.5,23.6,22.4,22.2,0,0,0,
55,114,8/24/2020 9:30:29 PM,5111,20.865,20.609,0.256,0.7,4566,0.048,0.281,0.234,0.6,0.893,25.1,0.905,75,UNSTABLE / OPEN,0.16,1.58,0,1.493,453,209,1165,730,54,0,0,ERR:0,56.2,23.7,22.4,22.2,0,0,0,
56,114,8/24/2020 9:36:09 PM,4948,20.865,20.617,0.248,0.7,4485,0.046,0.276,0.23,0.6,0.906,24.4,0.905,75,STABLE / OPEN,0.14,1.72,0,1.493,201,78,674,276,0,0,0,ERR:0,55.7,23.7,22.4,22.2,0,0,0,
57,114,8/24/2020 9:41:49 PM,4876,20.865,20.62,0.245,0.7,4478,0.046,0.275,0.229,0.6,0.918,24.1,0.905,75,STABLE / OPEN,0,1.72,0.071,1.564,372,124,791,325,35,2,0,ERR:0,56.2,23.7,22.3,22.2,0,0,0,
58,114,8/24/2020 9:47:29 PM,5027,20.865,20.613,0.252,0.7,4550,0.046,0.279,0.233,0.6,0.905,24.8,0.906,75,STABLE / OPEN,0.06,1.78,0.076,1.64,346,193,947,644,64,1,0,ERR:0,56.3,23.6,22.3,22.2,0,0,0,
59,114,8/24/2020 9:53:09 PM,5037,20.865,20.612,0.253,0.7,4592,0.046,0.282,0.235,0.6,0.912,24.9,0.904,75,STABLE / OPEN,0,1.78,0.309,1.949,324,179,825,474,52,3,0,ERR:0,56,23.7,22.3,22.2,0,0,0,
60,114,8/24/2020 9:58:49 PM,4891,20.865,20.619,0.246,0.7,4530,0.046,0.278,0.232,0.6,0.926,24.2,0.905,75,STABLE / OPEN,0,1.78,0,1.949,431,150,527,285,21,4,0,ERR:0,56,23.6,22.3,22.2,0,0,0,
61,114,8/24/2020 10:04:29 PM,4915,20.865,20.618,0.247,0.7,4534,0.046,0.278,0.232,0.6,0.922,24.3,0.905,75,STABLE / OPEN,0,1.78,0,1.949,516,294,1144,712,23,3,0,ERR:0,56.2,23.6,22.4,22.2,0,0,0,
62,114,8/24/2020 10:10:09 PM,4647,20.865,20.631,0.234,0.8,4298,0.045,0.266,0.22,0.6,0.925,23,0.905,75,STABLE / OPEN,0,1.78,0,1.949,94,25,341,110,10,1,0,ERR:0,55.7,23.6,22.5,22.2,0,0,0,
63,114,8/24/2020 10:15:49 PM,4551,20.865,20.637,0.229,0.8,4165,0.046,0.259,0.213,0.7,0.915,22.5,0.906,75,NO RESPONSE / OPEN,0,1.78,0,1.949,295,154,609,342,4,1,0,ERR:0,56.2,23.6,22.7,22.2,0,0,0,
64,114,8/24/2020 10:21:29 PM,4645,20.865,20.631,0.234,0.8,4292,0.045,0.265,0.22,0.7,0.924,23,0.905,75,STABLE / OPEN,0.47,2.25,0.049,1.997,401,188,687,421,13,1,0,ERR:0,56.7,23.6,22.8,22.2,0,0,0,
65,114,8/24/2020 10:27:09 PM,4726,20.865,20.628,0.238,0.8,4340,0.045,0.267,0.222,0.7,0.918,23.4,0.905,75,STABLE / OPEN,0,2.25,0,1.997,338,165,549,264,62,0,0,ERR:0,56.4,23.6,22.9,22.2,0,0,0,
66,114,8/24/2020 10:32:49 PM,4910,20.865,20.618,0.247,0.8,4490,0.046,0.276,0.23,0.7,0.915,24.3,0.905,75,UNSTABLE / OPEN,0,2.25,0,1.997,444,216,960,582,93,0,0,ERR:0,56.9,23.6,22.9,22.2,0,0,0,
67,114,8/24/2020 10:38:29 PM,5262,20.865,20.601,0.264,0.8,4722,0.046,0.288,0.242,0.7,0.897,25.9,0.905,75,UNSTABLE / OPEN,0,2.25,0,1.997,593,340,1045,647,58,0,0,ERR:0,56.7,23.7,22.8,22.2,0,0,0,
68,114,8/24/2020 10:44:09 PM,5151,20.865,20.607,0.258,0.8,4614,0.046,0.282,0.236,0.7,0.896,25.3,0.905,75,STABLE / OPEN,0,2.25,0,1.997,312,151,645,402,36,0,0,ERR:0,56.4,23.6,22.8,22.2,0,0,0,
69,114,8/24/2020 10:49:49 PM,5099,20.865,20.609,0.256,0.8,4625,0.045,0.282,0.237,0.7,0.907,25.2,0.906,75,STABLE / OPEN,0,2.25,0.083,2.08,649,391,1270,819,23,0,0,ERR:0,56.6,23.6,22.8,22.2,0,0,0,
70,114,8/24/2020 10:55:29 PM,4967,20.865,20.617,0.248,0.9,4365,0.046,0.269,0.224,0.7,0.879,24.3,0.904,75,UNSTABLE / OPEN,0,2.25,0,2.08,492,229,849,510,31,0,0,ERR:0,56.5,23.7,22.8,22.2,0,0,0,
71,114,8/24/2020 11:01:09 PM,5062,20.865,20.612,0.253,0.9,4481,0.046,0.275,0.229,0.8,0.885,24.8,0.905,75,UNSTABLE / OPEN,0,2.25,0.05,2.13,480,274,1045,698,131,0,0,ERR:0,56.1,23.6,22.8,22.2,0,0,0,
72,114,8/24/2020 11:06:49 PM,5132,20.865,20.609,0.256,0.9,4555,0.046,0.279,0.233,0.8,0.888,25.2,0.905,75,UNSTABLE / OPEN,0,2.25,0.069,2.199,321,110,802,447,77,0,0,ERR:0,56.1,23.7,22.8,22.2,0,0,0,
73,114,8/24/2020 11:12:29 PM,5092,20.865,20.611,0.254,0.9,4489,0.045,0.275,0.23,0.8,0.882,25,0.905,74.99,STABLE / OPEN,0,2.25,0,2.199,389,181,772,439,23,0,0,ERR:0,55.8,23.6,22.7,22.2,0,0,0,
74,114,8/24/2020 11:18:09 PM,4883,20.865,20.621,0.244,0.9,4319,0.045,0.266,0.221,0.8,0.885,23.9,0.904,75,STABLE / OPEN,0,2.25,0,2.199,432,147,780,386,8,0,0,ERR:0,56.8,23.6,22.7,22.2,0,0,0,
75,114,8/24/2020 11:23:49 PM,4756,20.865,20.628,0.237,0.9,4165,0.047,0.26,0.213,0.8,0.876,23.3,0.904,75,UNSTABLE / OPEN,0,2.25,0.161,2.36,345,165,661,364,23,0,0,ERR:0,56.1,23.7,22.7,22.2,0,0,0,
76,114,8/24/2020 11:29:29 PM,4898,20.865,20.62,0.245,0.9,4370,0.045,0.269,0.224,0.8,0.892,24.1,0.905,75,STABLE / OPEN,0,2.25,0,2.36,525,285,1114,729,70,0,0,ERR:0,56.3,23.7,22.7,22.2,0,0,0,
77,114,8/24/2020 11:35:09 PM,4719,20.865,20.629,0.236,1,4190,0.045,0.26,0.214,0.8,0.888,23.2,0.906,75,STABLE / OPEN,0,2.25,0,2.36,270,4,280,37,0,0,0,ERR:0,55.9,23.6,22.7,22.2,0,0,0,
78,114,8/24/2020 11:40:49 PM,4574,20.865,20.637,0.228,1,3972,0.045,0.249,0.203,0.8,0.868,22.3,0.905,75,UNSTABLE / OPEN,0,2.25,0,2.36,380,162,619,348,4,0,0,ERR:0,56.1,23.6,22.7,22.2,0,0,0,
79,114,8/24/2020 11:46:29 PM,4664,20.865,20.633,0.233,1,4083,0.046,0.255,0.209,0.8,0.875,22.8,0.905,75,UNSTABLE / OPEN,0,2.25,0,2.36,377,135,711,429,6,0,0,ERR:0,56.1,23.7,22.6,22.2,0,0,0,
80,114,8/24/2020 11:52:09 PM,4814,20.865,20.625,0.24,1,4251,0.045,0.263,0.217,0.9,0.883,23.6,0.906,75,STABLE / OPEN,0,2.25,0,2.36,456,230,1072,662,16,0,0,ERR:0,56.2,23.6,22.6,22.2,0,0,0,
81,114,8/24/2020 11:57:49 PM,4607,20.865,20.636,0.23,1,4048,0.045,0.252,0.207,0.9,0.879,22.6,0.906,75,STABLE / OPEN,0,2.25,0,2.36,305,158,595,309,11,0,0,ERR:0,56.1,23.6,22.6,22.2,0,0,0,
82,114,8/25/2020 12:03:29 AM,4483,20.865,20.642,0.223,1,3877,0.045,0.244,0.199,0.9,0.865,21.9,0.904,75,STABLE / OPEN,0,2.25,0,2.36,228,112,573,243,30,0,0,ERR:0,56.4,23.6,22.6,22.2,0,0,0,
83,114,8/25/2020 12:09:09 AM,4615,20.865,20.637,0.229,1,3929,0.046,0.247,0.201,0.9,0.851,22.4,0.906,75,STABLE / OPEN,0,2.25,0,2.36,219,96,545,301,20,0,0,ERR:0,56.3,23.6,22.5,22.2,0,0,0,
84,114,8/25/2020 12:14:49 AM,4601,20.865,20.637,0.228,1,3885,0.046,0.244,0.199,0.9,0.844,22.3,0.905,75,STABLE / OPEN,0,2.25,0.142,2.501,268,52,417,161,3,0,0,ERR:0,56.7,23.6,22.4,22.2,0,0,0,
85,114,8/25/2020 12:20:29 AM,4177,20.865,20.659,0.206,1,3458,0.046,0.223,0.177,0.9,0.828,20.2,0.905,75,STABLE / OPEN,0,2.25,0,2.501,96,4,154,33,0,0,0,ERR:0,56.1,23.7,22.4,22.2,0,0,0,
86,114,8/25/2020 12:26:09 AM,3927,20.865,20.672,0.193,1.1,3205,0.046,0.21,0.164,0.9,0.816,18.9,0.905,75,STABLE / OPEN,0,2.25,0,2.501,83,6,290,8,0,4,0,ERR:0,55.9,23.6,22.3,22.2,0,0,0,
87,114,8/25/2020 12:31:49 AM,4300,20.865,20.654,0.211,1.1,3473,0.046,0.223,0.178,0.9,0.808,20.7,0.906,75,STABLE / OPEN,0,2.25,0,2.501,445,182,568,284,25,0,0,ERR:0,56.2,23.6,22.3,22.2,0,0,0,
88,114,8/25/2020 12:37:29 AM,4285,20.865,20.656,0.21,1.1,3369,0.046,0.219,0.173,0.9,0.786,20.5,0.904,75,STABLE / OPEN,0,2.25,0,2.501,383,161,420,193,9,2,0,ERR:0,55.8,23.6,22.3,22.2,0,0,0,
89,114,8/25/2020 12:43:09 AM,4251,20.865,20.657,0.208,1.1,3383,0.045,0.218,0.173,0.9,0.796,20.4,0.906,75,STABLE / OPEN,0,2.25,0,2.501,302,144,573,262,0,2,0,ERR:0,56,23.6,22.3,22.2,0,0,0,
