===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,102,10/7/21 11:24,4686,20.91,20.707,0.202,0,3788,0.055,0.226,0.171,0,0.808,22.5,0.903,75,STABLE / OPEN,0,0,0,0,83,38,262,189,8,4,0,ERR:0,58,31.4,30.5,30,0,0,100
2,102,10/7/21 11:30,4342,20.91,20.724,0.186,0,3324,0.055,0.205,0.15,0,0.766,20.7,0.904,75,STABLE / OPEN,0,0,0.065,0.065,966,594,1626,1147,96,5,0,ERR:0,58,31.5,30.1,30,0,0,100
3,102,10/7/21 11:35,4206,20.91,20.73,0.179,0,3155,0.055,0.197,0.142,0,0.75,19.9,0.903,75,UNSTABLE / OPEN,0,0,0,0.065,599,326,1088,688,75,5,0,ERR:0,57.6,31.6,30.6,30,0,0,100
4,102,10/7/21 11:41,4044,20.91,20.738,0.172,0,3000,0.054,0.189,0.135,0,0.742,19.1,0.904,75,STABLE / OPEN,0.06,0.06,0.092,0.157,674,342,966,651,50,4,0,ERR:0,57.9,31.6,30.3,30,0,0,100
5,102,10/7/21 11:47,3960,20.91,20.741,0.169,0,2951,0.053,0.186,0.133,0,0.745,18.7,0.903,75,STABLE / OPEN,0.04,0.1,0,0.157,863,512,1348,962,112,4,0,ERR:0,57.7,31.7,30.3,30,0,0,100
6,102,10/7/21 11:52,3935,20.91,20.743,0.167,0,2872,0.052,0.182,0.129,0,0.73,18.5,0.903,75,STABLE / OPEN,0.03,0.14,0,0.157,759,462,1432,1001,39,10,0,ERR:0,57.5,31.7,30.1,30,0,0,100
7,102,10/7/21 11:58,3912,20.91,20.743,0.166,0.1,2868,0.05,0.179,0.129,0,0.733,18.5,0.902,75,UNSTABLE / OPEN,0.06,0.19,0,0.157,685,456,1156,838,89,5,0,ERR:0,57.7,31.8,30,30,0,0,100
8,102,10/7/21 12:04,3876,20.91,20.745,0.165,0.1,2869,0.049,0.178,0.129,0,0.74,18.3,0.904,75,STABLE / OPEN,0.04,0.23,0.124,0.281,930,585,1467,1049,92,4,0,ERR:0,58.3,31.8,30.6,30,0,0,100
9,102,10/7/21 12:09,3782,20.91,20.748,0.161,0.1,2850,0.05,0.178,0.128,0.1,0.753,17.9,0.903,75,STABLE / OPEN,0,0.23,0,0.281,524,310,991,502,14,5,0,ERR:0,57.6,31.8,30.3,30,0,0,100
10,102,10/7/21 12:15,3727,20.91,20.751,0.159,0.1,2812,0.049,0.176,0.126,0.1,0.754,17.7,0.905,75,UNSTABLE / OPEN,0,0.23,0,0.281,733,449,1161,781,73,4,0,ERR:0,57.1,31.9,30.1,30,0,0,100
11,102,10/7/21 12:21,3577,20.91,20.755,0.155,0.1,2938,0.048,0.181,0.132,0.1,0.821,17.3,0.902,75,STABLE / OPEN,0,0.23,0,0.281,642,335,1099,740,33,5,0,ERR:0,56.8,31.9,30.5,30,0,0,100
12,102,10/7/21 12:26,3661,20.91,20.753,0.157,0.1,2800,0.049,0.175,0.126,0.1,0.765,17.4,0.905,75,UNSTABLE / OPEN,0,0.23,0,0.281,535,282,782,440,39,5,0,ERR:0,57,31.9,30.3,30,0,0,100
13,102,10/7/21 12:32,3661,20.91,20.753,0.157,0.1,2776,0.048,0.173,0.125,0.1,0.758,17.4,0.902,75,STABLE / OPEN,0.05,0.29,0.063,0.344,824,544,1237,884,116,7,0,ERR:0,56.9,32,30.3,30,0,0,100
14,102,10/7/21 12:38,3626,20.91,20.755,0.155,0.1,2793,0.048,0.173,0.126,0.1,0.77,17.3,0.905,75,STABLE / OPEN,0,0.29,0,0.344,721,451,1165,761,30,5,0,ERR:0,56.7,31.9,30.5,30,0,0,100
15,102,10/7/21 12:43,3695,20.91,20.752,0.158,0.1,2834,0.047,0.175,0.128,0.1,0.767,17.6,0.903,75,UNSTABLE / OPEN,0.07,0.36,0.08,0.424,631,333,1030,665,48,5,0,ERR:0,56.9,32,30.2,30,0,0,100
16,102,10/7/21 12:49,3660,20.91,20.753,0.157,0.1,2814,0.047,0.174,0.127,0.1,0.769,17.4,0.903,75,STABLE / OPEN,0,0.36,0.042,0.466,697,410,1376,920,73,5,0,ERR:0,56.9,31.9,30.5,30,0,0,100
17,102,10/7/21 12:55,3657,20.91,20.753,0.157,0.1,2816,0.047,0.174,0.127,0.1,0.77,17.4,0.903,75,STABLE / OPEN,0,0.36,0,0.466,435,200,608,352,110,5,0,ERR:0,56.5,31.9,30.5,30,0,0,100
18,102,10/7/21 13:00,3498,20.91,20.758,0.152,0.2,2960,0.047,0.18,0.133,0.1,0.846,17,0.905,75,STABLE / OPEN,0.08,0.44,0.124,0.59,617,313,884,577,109,5,0,ERR:0,56.4,32,30.2,30,0,0,100
19,102,10/7/21 13:06,3458,20.91,20.76,0.15,0.2,2870,0.047,0.176,0.129,0.1,0.83,16.7,0.903,75,UNSTABLE / OPEN,0,0.44,0,0.59,379,188,793,421,38,4,0,ERR:0,56,31.9,30.5,30,0,0,100
20,102,10/7/21 13:12,3575,20.91,20.755,0.155,0.2,2961,0.046,0.179,0.133,0.1,0.828,17.3,0.905,75,UNSTABLE / OPEN,0,0.44,0,0.59,598,351,1155,785,76,5,0,ERR:0,55.9,32,30.5,30,0,0,100
21,102,10/7/21 13:17,3517,20.91,20.758,0.152,0.2,2817,0.046,0.173,0.127,0.1,0.801,16.9,0.903,75,STABLE / OPEN,0,0.44,0,0.59,493,287,884,514,37,12,0,ERR:0,56,31.9,30.1,30,0,0,100
22,102,10/7/21 13:23,3503,20.91,20.757,0.152,0.2,2951,0.048,0.18,0.133,0.1,0.842,17,0.904,75,UNSTABLE / OPEN,0.03,0.47,0,0.59,898,599,1355,969,120,7,0,ERR:0,55.7,31.9,30.4,30,0,0,100
23,102,10/7/21 13:29,3614,20.91,20.753,0.156,0.2,2930,0.047,0.179,0.132,0.1,0.811,17.4,0.903,75,STABLE / OPEN,0.09,0.56,0,0.59,615,338,1104,776,78,10,0,ERR:0,55.3,31.9,30.1,30,0,0,100
24,102,10/7/21 13:34,3608,20.91,20.754,0.156,0.2,2922,0.047,0.179,0.132,0.2,0.81,17.4,0.903,75,STABLE / OPEN,0,0.56,0,0.59,727,403,1240,861,97,5,0,ERR:0,55.6,31.9,30.7,30,0,0,100
25,102,10/7/21 13:40,3534,20.91,20.757,0.153,0.2,2849,0.047,0.175,0.128,0.2,0.806,17,0.902,75,STABLE / OPEN,0,0.56,0,0.59,325,142,630,314,13,5,0,ERR:0,55.5,31.9,30.4,30,0,0,100
26,102,10/7/21 13:46,3383,20.91,20.763,0.147,0.2,2776,0.047,0.172,0.125,0.2,0.82,16.3,0.902,75,STABLE / OPEN,0,0.56,0.042,0.632,106,43,298,98,11,7,0,ERR:0,55,31.9,30.1,30,0,0,100
27,102,10/7/21 13:51,3416,20.91,20.762,0.148,0.2,2828,0.047,0.174,0.127,0.2,0.828,16.5,0.903,75,STABLE / OPEN,0,0.56,0,0.632,524,308,839,550,142,5,0,ERR:0,55,32,30.6,30,0,0,100
28,102,10/7/21 13:57,3333,20.91,20.765,0.145,0.2,2754,0.046,0.171,0.124,0.2,0.826,16.1,0.903,75,STABLE / OPEN,0,0.56,0.044,0.676,248,125,660,333,31,8,0,ERR:0,54.6,32,30.4,30,0,0,100
29,102,10/7/21 14:03,3435,20.91,20.761,0.149,0.2,2812,0.046,0.173,0.127,0.2,0.819,16.6,0.901,75,STABLE / OPEN,0.09,0.65,0,0.676,593,339,1061,757,15,5,0,ERR:0,54.5,32,30.1,30,0,0,100
30,102,10/7/21 14:08,3372,20.91,20.764,0.146,0.2,2751,0.046,0.17,0.124,0.2,0.816,16.3,0.903,75,STABLE / OPEN,0,0.65,0.081,0.756,450,236,830,535,21,5,0,ERR:0,54.3,32,30.6,30,0,0,100
31,102,10/7/21 14:14,3431,20.91,20.761,0.148,0.3,2791,0.046,0.172,0.126,0.2,0.813,16.5,0.903,75,UNSTABLE / OPEN,0,0.65,0,0.756,262,145,578,318,60,6,0,ERR:0,54,32,30.3,30,0,0,100
32,102,10/7/21 14:20,3409,20.91,20.762,0.148,0.3,2772,0.046,0.171,0.125,0.2,0.813,16.4,0.903,75,STABLE / OPEN,0.04,0.69,0,0.756,534,281,1050,662,34,7,0,ERR:0,53.8,32,30.1,30,0,0,100
33,102,10/7/21 14:25,3522,20.91,20.757,0.153,0.3,2888,0.046,0.176,0.13,0.2,0.82,17,0.902,75,NO RESPONSE / OPEN,0,0.69,0.07,0.827,660,361,1028,632,21,5,0,ERR:0,54,32,30.6,30,0,0,100
34,102,10/7/21 14:31,3462,20.91,20.759,0.15,0.3,2892,0.046,0.176,0.13,0.2,0.835,16.8,0.903,75,STABLE / OPEN,0,0.69,0.031,0.858,332,56,456,140,33,4,0,ERR:0,53.4,32,30.3,30,0,0,100
35,102,10/7/21 14:37,3368,20.91,20.763,0.146,0.3,2789,0.046,0.172,0.126,0.2,0.828,16.3,0.902,75,STABLE / OPEN,0,0.69,0,0.858,92,41,324,84,0,4,0,ERR:0,53.6,32,30.1,30,0,0,100
36,102,10/7/21 14:42,3410,20.91,20.762,0.148,0.3,2788,0.046,0.171,0.126,0.2,0.818,16.4,0.903,75,STABLE / OPEN,0.13,0.82,0,0.858,180,83,457,189,26,4,0,ERR:0,53.9,32,30.6,30,0,0,100
37,102,10/7/21 14:48,3226,20.91,20.77,0.14,0.3,2663,0.046,0.166,0.12,0.2,0.826,15.6,0.903,75,STABLE / OPEN,0,0.82,0,0.858,67,0,310,35,0,6,0,ERR:0,53.5,32,30.3,30,0,0,100
38,102,10/7/21 14:54,3043,20.91,20.778,0.132,0.3,2468,0.046,0.157,0.111,0.2,0.811,14.6,0.903,75,STABLE / OPEN,0,0.82,0.053,0.911,317,165,888,279,26,8,0,ERR:0,53.5,32,30.1,30,0,0,100
39,102,10/7/21 14:59,2751,20.91,20.791,0.119,0.3,2202,0.045,0.145,0.099,0.3,0.8,13.2,0.903,75,STABLE / OPEN,0,0.82,0,0.911,89,47,219,114,49,4,0,ERR:0,53,32,30.6,30,0,0,100
40,102,10/7/21 15:05,2705,20.91,20.792,0.118,0.3,2266,0.046,0.148,0.102,0.3,0.838,13.1,0.903,75,UNSTABLE / OPEN,0,0.82,0,0.911,340,185,546,330,70,6,0,ERR:0,52.6,32,30.2,30,0,0,100
41,102,10/7/21 15:11,2518,20.91,20.801,0.109,0.3,2051,0.045,0.138,0.092,0.3,0.814,12.1,0.903,75,STABLE / OPEN,0,0.82,0,0.911,197,130,312,202,6,5,0,ERR:0,52.4,32,30.4,30,0,0,100
42,102,10/7/21 15:16,2165,20.91,20.816,0.094,0.3,1768,0.046,0.125,0.08,0.3,0.817,10.4,0.903,75,STABLE / OPEN,0,0.82,0,0.911,46,29,69,34,0,3,0,ERR:0,52,32,30.5,30,0,0,100
43,102,10/7/21 15:22,1920,20.91,20.827,0.083,0.3,1526,0.045,0.114,0.069,0.3,0.795,9.2,0.903,75,STABLE / OPEN,0,0.82,0,0.911,0,0,0,0,0,7,0,ERR:0,51.8,32,30.2,30,0,0,100
44,102,10/7/21 15:28,1762,20.91,20.834,0.076,0.3,1412,0.045,0.109,0.064,0.3,0.801,8.5,0.903,75,STABLE / OPEN,0,0.82,0,0.911,2,0,10,7,0,4,0,ERR:0,51.5,32,30.4,30,0,0,100
45,102,10/7/21 15:33,1611,20.91,20.84,0.07,0.3,1343,0.045,0.106,0.061,0.3,0.834,7.8,0.902,75,STABLE / OPEN,0,0.82,0,0.911,0,0,7,5,0,6,0,ERR:0,51.3,32,30.5,30,0,0,100
46,102,10/7/21 15:39,2227,20.91,20.812,0.097,0.4,1916,0.045,0.132,0.086,0.3,0.86,10.9,0.902,75,STABLE / OPEN,0,0.82,0,0.911,204,78,274,147,130,2,0,ERR:0,51.4,32,30.2,30,0,0,100
47,102,10/7/21 15:45,2080,20.91,20.819,0.091,0.4,1746,0.045,0.124,0.079,0.3,0.839,10.1,0.902,75,STABLE / OPEN,0.09,0.91,0.036,0.947,43,25,118,61,0,4,0,ERR:0,51.2,32,30.5,30,0,0,100
48,102,10/7/21 15:50,1923,20.91,20.826,0.083,0.4,1580,0.045,0.116,0.071,0.3,0.822,9.3,0.902,75,UNSTABLE / OPEN,0,0.91,0,0.947,28,19,23,11,0,6,0,ERR:0,50.9,32,30.5,30,0,0,100
49,102,10/7/21 15:56,1897,20.91,20.827,0.083,0.4,1595,0.045,0.117,0.072,0.3,0.84,9.2,0.904,75,STABLE / OPEN,0,0.91,0,0.947,26,12,53,36,0,7,0,ERR:0,50.9,32,30.2,30,0,0,100
50,102,10/7/21 16:02,1726,20.91,20.834,0.076,0.4,1533,0.045,0.115,0.069,0.3,0.889,8.5,0.903,75,STABLE / OPEN,0,0.91,0,0.947,0,0,0,0,0,3,0,ERR:0,50.7,32,30.6,30,0,0,100
51,102,10/7/21 16:07,1683,20.91,20.836,0.074,0.4,1473,0.046,0.112,0.067,0.3,0.875,8.2,0.901,75,STABLE / OPEN,0,0.91,0,0.947,1,1,3,1,0,3,0,ERR:0,50.6,32,30.5,30,0,0,100
52,102,10/7/21 16:13,1638,20.91,20.838,0.072,0.4,1433,0.045,0.11,0.065,0.3,0.874,8,0.901,75,STABLE / OPEN,0,0.91,0,0.947,0,0,0,0,0,5,0,ERR:0,50.6,31.9,30.2,30,0,0,100
53,102,10/7/21 16:19,1565,20.91,20.841,0.069,0.4,1409,0.046,0.109,0.063,0.3,0.9,7.7,0.903,75,STABLE / OPEN,0,0.91,0.066,1.013,0,0,0,0,0,5,0,ERR:0,50.3,32,30.5,30,0,0,100
54,102,10/7/21 16:24,1535,20.91,20.842,0.068,0.4,1374,0.045,0.107,0.062,0.3,0.895,7.6,0.903,75,STABLE / OPEN,0,0.91,0,1.013,0,0,3,0,0,4,0,ERR:0,50.2,31.9,30.5,30,0,0,100
55,102,10/7/21 16:30,1487,20.91,20.844,0.066,0.4,1341,0.045,0.106,0.061,0.3,0.902,7.3,0.902,75,STABLE / OPEN,0,0.91,0,1.013,0,0,2,1,0,5,0,ERR:0,50.1,32,30.1,30,0,0,100
56,102,10/7/21 16:36,2223,20.91,20.812,0.098,0.4,1942,0.045,0.133,0.087,0.3,0.873,10.9,0.903,75,STABLE / OPEN,0.08,1,0,1.013,179,66,404,120,58,4,0,ERR:0,50.7,32,30.7,30,0,0,100
57,102,10/7/21 16:41,2737,20.91,20.79,0.12,0.4,2344,0.045,0.151,0.106,0.3,0.856,13.3,0.902,75,UNSTABLE / OPEN,0,1,0,1.013,246,121,628,310,84,6,0,ERR:0,50.2,31.9,30.4,30,0,0,100
58,102,10/7/21 16:47,2993,20.91,20.78,0.13,0.4,2481,0.045,0.157,0.112,0.3,0.829,14.5,0.904,75,UNSTABLE / OPEN,0.19,1.19,0,1.013,241,96,494,303,68,6,0,ERR:0,50.2,32,30,30,0,0,100
59,102,10/7/21 16:53,3157,20.91,20.772,0.138,0.4,2668,0.045,0.165,0.12,0.3,0.845,15.3,0.903,75,STABLE / OPEN,0,1.19,0.036,1.05,421,240,667,400,140,4,0,ERR:0,50.4,32,30.6,30,0,0,100
60,102,10/7/21 16:58,3257,20.91,20.768,0.141,0.4,2704,0.045,0.167,0.122,0.3,0.83,15.8,0.903,75,UNSTABLE / OPEN,0,1.19,0,1.05,448,286,819,529,73,4,0,ERR:0,50.3,32,30.4,30,0,0,100
61,102,10/7/21 17:04,3203,20.91,20.77,0.14,0.4,2715,0.045,0.167,0.123,0.3,0.848,15.6,0.901,75,STABLE / OPEN,0,1.19,0.188,1.238,436,216,509,293,83,7,0,ERR:0,50.1,32,30,30,0,0,100
62,102,10/7/21 17:10,3005,20.91,20.779,0.131,0.4,2560,0.045,0.16,0.115,0.3,0.852,14.6,0.903,75,STABLE / OPEN,0,1.19,0,1.238,158,38,198,39,0,3,0,ERR:0,50,32,30.6,30,0,0,100
63,102,10/7/21 17:15,2448,20.91,20.803,0.106,0.4,2032,0.045,0.136,0.092,0.4,0.83,11.8,0.902,75,STABLE / OPEN,0,1.19,0,1.238,5,0,15,2,0,4,0,ERR:0,49.6,32,30.3,30,0,0,100
64,102,10/7/21 17:21,2089,20.91,20.819,0.091,0.4,1711,0.045,0.122,0.077,0.4,0.819,10.1,0.902,75,STABLE / OPEN,0,1.19,0,1.238,11,0,1,0,0,6,0,ERR:0,49.3,32,30.1,30,0,0,100
65,102,10/7/21 17:27,1874,20.91,20.827,0.082,0.4,1638,0.045,0.118,0.074,0.4,0.874,9.2,0.902,75,STABLE / OPEN,0,1.19,0,1.238,24,0,8,3,0,3,0,ERR:0,49,32,30.6,30,0,0,100
66,102,10/7/21 17:32,1730,20.91,20.834,0.076,0.5,1496,0.045,0.112,0.067,0.4,0.865,8.4,0.903,75,STABLE / OPEN,0,1.19,0,1.238,64,0,0,0,0,4,0,ERR:0,48.8,32,30.3,30,0,0,100
67,102,10/7/21 17:38,1685,20.91,20.836,0.074,0.5,1496,0.044,0.112,0.067,0.4,0.888,8.3,0.902,75,STABLE / OPEN,0,1.19,0,1.238,118,0,8,3,0,3,0,ERR:0,48.7,32,30.3,30,0,0,100
68,102,10/7/21 17:44,1641,20.91,20.838,0.072,0.5,1453,0.044,0.11,0.065,0.4,0.885,8.1,0.903,75,UNSTABLE / OPEN,0,1.19,0,1.238,28,19,35,21,0,2,0,ERR:0,48.5,32,30.5,30,0,0,100
69,102,10/7/21 17:49,1700,20.91,20.835,0.075,0.5,1486,0.044,0.111,0.067,0.4,0.874,8.3,0.902,75,STABLE / OPEN,0.04,1.22,0,1.238,23,13,87,55,0,6,0,ERR:0,48.4,31.9,30.2,30,0,0,100
70,102,10/7/21 17:55,1674,20.91,20.837,0.073,0.5,1420,0.044,0.108,0.064,0.4,0.848,8.1,0.903,75,STABLE / OPEN,0,1.22,0,1.238,0,0,8,7,0,4,0,ERR:0,48.2,32,30.4,30,0,0,100
71,102,10/7/21 18:01,1657,20.91,20.837,0.072,0.5,1413,0.044,0.108,0.064,0.4,0.853,8.1,0.903,75,STABLE / OPEN,0,1.22,0,1.238,8,4,15,4,0,6,0,ERR:0,48.3,32,30.5,30,0,0,0
72,102,10/7/21 18:06,2167,20.91,20.816,0.094,0.5,1796,0.044,0.125,0.081,0.4,0.829,10.5,0.903,75,STABLE / OPEN,0,1.22,0.18,1.418,181,43,195,78,98,4,0,ERR:0,48.5,31.9,30.1,30,0,0,0
73,102,10/7/21 18:12,2833,20.91,20.786,0.123,0.5,2395,0.044,0.152,0.108,0.4,0.845,13.8,0.903,75,UNSTABLE / OPEN,0.13,1.36,0,1.418,310,42,428,101,14,2,0,ERR:0,49,31.8,30.5,30,0,0,0
74,102,10/7/21 18:18,3057,20.91,20.776,0.134,0.5,2680,0.044,0.165,0.121,0.4,0.877,15,0.903,75,STABLE / OPEN,0.04,1.4,0,1.418,374,190,602,325,141,4,0,ERR:0,49.1,31.7,30.1,30,0,0,0
75,102,10/7/21 18:23,3154,20.91,20.772,0.138,0.5,2729,0.044,0.167,0.123,0.4,0.865,15.4,0.904,75,STABLE / OPEN,0.09,1.48,0,1.418,98,48,187,82,45,2,0,ERR:0,49,31.6,30.5,30,0,0,0
76,102,10/7/21 18:29,2707,20.91,20.791,0.119,0.5,2357,0.044,0.15,0.106,0.4,0.871,13.2,0.902,75,STABLE / OPEN,0,1.48,0,1.418,17,4,145,5,0,4,0,ERR:0,48.8,31.6,30.1,30,0,0,0
77,102,10/7/21 18:35,2382,20.91,20.805,0.105,0.5,2100,0.045,0.139,0.095,0.4,0.882,11.7,0.902,75,STABLE / OPEN,0,1.48,0,1.418,2,0,5,2,0,4,0,ERR:0,48.8,31.6,30.5,30,0,0,0
78,102,10/7/21 18:40,2195,20.91,20.813,0.096,0.5,1923,0.044,0.131,0.087,0.4,0.876,10.7,0.903,75,STABLE / OPEN,0,1.48,0,1.418,54,0,7,2,0,4,0,ERR:0,48.4,31.6,30.1,30,0,0,0
79,102,10/7/21 18:46,2076,20.91,20.819,0.091,0.5,1804,0.044,0.125,0.081,0.4,0.869,10.1,0.904,75,STABLE / OPEN,0,1.48,0.057,1.475,143,15,71,47,0,2,0,ERR:0,48.4,31.5,30.5,30,0,0,0
80,102,10/7/21 18:52,2573,20.91,20.796,0.114,0.5,2344,0.044,0.15,0.106,0.4,0.911,12.7,0.902,75,STABLE / OPEN,0,1.48,0,1.475,39,26,243,47,0,3,0,ERR:0,48.8,31.5,30.1,30,0,0,0
81,102,10/7/21 18:57,3148,20.91,20.77,0.14,0.5,2932,0.044,0.176,0.132,0.4,0.932,15.6,0.902,75,UNSTABLE / OPEN,0,1.48,0,1.475,155,60,650,181,102,3,0,ERR:0,49,31.6,30.5,30,0,0,0
82,102,10/7/21 19:03,3368,20.91,20.762,0.148,0.5,2950,0.044,0.177,0.133,0.4,0.876,16.5,0.901,75,STABLE / OPEN,0.09,1.58,0.083,1.559,476,230,945,580,69,4,0,ERR:0,48.8,31.6,30.2,30,0,0,0
83,102,10/7/21 19:09,3446,20.91,20.759,0.151,0.5,2943,0.044,0.177,0.133,0.4,0.854,16.8,0.903,75,UNSTABLE / OPEN,0,1.58,0,1.559,451,281,791,528,106,3,0,ERR:0,48.9,31.5,30.6,30,0,0,0
84,102,10/7/21 19:14,3525,20.91,20.755,0.154,0.6,3048,0.044,0.181,0.137,0.5,0.865,17.2,0.902,75,UNSTABLE / OPEN,0,1.58,0.076,1.635,636,392,1264,839,122,5,0,ERR:0,49.1,31.6,30.2,30,0,0,0
85,102,10/7/21 19:20,3656,20.91,20.752,0.157,0.6,2879,0.044,0.174,0.13,0.5,0.787,17.5,0.903,75,STABLE / OPEN,0.13,1.7,0,1.635,140,37,189,59,32,4,0,ERR:0,49,31.6,30.6,30,0,0,0
86,102,10/7/21 19:26,3031,20.91,20.777,0.133,0.6,2630,0.044,0.163,0.119,0.5,0.868,14.8,0.901,75,STABLE / OPEN,0,1.7,0,1.635,101,71,147,107,0,4,0,ERR:0,48.6,31.6,30.2,30,0,0,0
87,102,10/7/21 19:31,2562,20.91,20.797,0.112,0.6,2231,0.044,0.145,0.101,0.5,0.871,12.5,0.901,75,STABLE / OPEN,0,1.7,0,1.635,0,0,107,4,0,4,0,ERR:0,48.3,31.6,30.6,30,0,0,0
88,102,10/7/21 19:37,2456,20.91,20.802,0.108,0.6,2123,0.045,0.141,0.096,0.5,0.864,12,0.903,75,STABLE / OPEN,0,1.7,0.038,1.673,39,28,122,32,1,4,0,ERR:0,48.2,31.6,30.2,30,0,0,0
89,102,10/7/21 19:43,2486,20.91,20.8,0.11,0.6,2228,0.044,0.145,0.1,0.5,0.896,12.2,0.903,75,UNSTABLE / OPEN,0,1.7,0,1.673,81,15,40,13,55,4,0,ERR:0,48.1,31.6,30.6,30,0,0,0
90,102,10/7/21 19:48,3000,20.91,20.778,0.132,0.6,2656,0.044,0.164,0.119,0.5,0.885,14.7,0.904,75,STABLE / OPEN,0.12,1.83,0.134,1.807,174,80,408,184,30,3,0,ERR:0,48.3,31.5,30.2,30,0,0,0
91,102,10/7/21 19:54,3233,20.91,20.768,0.141,0.6,2818,0.044,0.171,0.127,0.5,0.872,15.8,0.904,75,UNSTABLE / OPEN,0.04,1.87,0.109,1.917,543,323,903,629,56,3,0,ERR:0,48.2,31.6,30.6,30,0,0,0
92,102,10/7/21 20:00,3565,20.91,20.756,0.154,0.6,2882,0.044,0.174,0.13,0.5,0.808,17.2,0.903,75,STABLE / OPEN,0.12,1.99,0,1.917,409,250,788,508,164,4,0,ERR:0,48.5,31.6,30.2,30,0,0,0
93,102,10/7/21 20:05,3687,20.91,20.75,0.16,0.6,3052,0.044,0.182,0.137,0.5,0.828,17.8,0.903,75,STABLE / OPEN,0,1.99,0,1.917,765,476,1222,871,80,4,0,ERR:0,48.6,31.6,30.6,30,0,0,0
94,102,10/7/21 20:11,3842,20.91,20.743,0.167,0.6,3221,0.044,0.189,0.145,0.5,0.838,18.6,0.903,75,UNSTABLE / OPEN,0,1.99,0.208,2.125,616,387,1252,823,144,5,0,ERR:0,48.7,31.6,30.2,30,0,0,0
95,102,10/7/21 20:17,3871,20.91,20.741,0.169,0.6,3251,0.044,0.191,0.146,0.5,0.84,18.8,0.903,75,UNSTABLE / OPEN,0,1.99,0,2.125,155,64,301,184,71,5,0,ERR:0,48.4,31.6,30.6,30,0,0,0
96,102,10/7/21 20:22,3744,20.91,20.747,0.163,0.6,3118,0.045,0.185,0.14,0.5,0.833,18.1,0.903,75,STABLE / OPEN,0.09,2.08,0,2.125,116,48,386,129,6,5,0,ERR:0,48.5,31.6,30.3,30,0,0,0
