===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,104,10/7/21 11:25,4876,20.91,20.687,0.223,0,3808,0.055,0.237,0.182,0,0.781,23.3,0.905,75,STABLE / OPEN,0,0,0,0,219,132,305,196,40,0,0,ERR:0,60.7,31.2,30.6,30,0,0,100
2,104,10/7/21 11:30,4451,20.91,20.708,0.201,0,3275,0.055,0.212,0.157,0,0.736,21,0.904,75,UNSTABLE / OPEN,0.1,0.1,0,0,738,468,1133,750,49,0,0,ERR:0,60.8,31.3,30.2,30,0,0,100
3,104,10/7/21 11:36,4233,20.91,20.719,0.191,0,3024,0.055,0.2,0.145,0,0.714,19.9,0.905,75,STABLE / OPEN,0,0.1,0,0,414,162,541,272,23,0,0,ERR:0,60.5,31.4,30.7,30,0,0,100
4,104,10/7/21 11:42,4128,20.91,20.724,0.186,0,3030,0.054,0.199,0.145,0,0.734,19.5,0.908,75,STABLE / OPEN,0,0.1,0.034,0.034,564,292,752,483,34,0,0,ERR:0,60.6,31.4,30.4,30,0,0,100
5,104,10/7/21 11:47,4128,20.91,20.723,0.187,0,3045,0.053,0.199,0.146,0,0.738,19.5,0.903,75,UNSTABLE / OPEN,0,0.1,0,0.034,767,473,1064,672,137,0,0,ERR:0,60.4,31.5,30.1,30,0,0,100
6,104,10/7/21 11:53,4136,20.91,20.724,0.186,0.1,2929,0.052,0.192,0.14,0,0.708,19.4,0.906,75,STABLE / OPEN,0,0.1,0.068,0.102,711,442,1218,838,36,0,0,ERR:0,60.1,31.5,30.3,30,0,0,100
7,104,10/7/21 11:59,3981,20.91,20.73,0.179,0.1,2844,0.05,0.187,0.136,0,0.714,18.7,0.904,75,STABLE / OPEN,0,0.1,0,0.102,695,424,990,664,56,0,0,ERR:0,60.3,31.5,30.1,30,0,0,100
8,104,10/7/21 12:04,4003,20.91,20.729,0.18,0.1,2917,0.049,0.189,0.139,0.1,0.729,18.9,0.907,75,UNSTABLE / OPEN,0.09,0.19,0,0.102,749,430,1018,674,61,0,0,ERR:0,60.1,31.6,30.6,30,0,0,100
9,104,10/7/21 12:10,3921,20.91,20.733,0.176,0.1,2781,0.05,0.183,0.133,0.1,0.709,18.4,0.904,75,UNSTABLE / OPEN,0,0.19,0.031,0.133,834,442,975,668,62,0,0,ERR:0,60,31.6,30.4,30,0,0,100
10,104,10/7/21 12:16,3949,20.91,20.732,0.178,0.1,2845,0.049,0.185,0.136,0.1,0.72,18.6,0.908,75,STABLE / OPEN,0,0.19,0,0.133,657,354,924,609,111,0,0,ERR:0,59.7,31.7,30.1,30,0,0,100
11,104,10/7/21 12:21,3793,20.91,20.739,0.171,0.1,2724,0.048,0.179,0.131,0.1,0.718,17.8,0.904,75,STABLE / OPEN,0,0.19,0.051,0.184,410,194,727,396,3,0,0,ERR:0,59.1,31.7,30.6,30,0,0,100
12,104,10/7/21 12:27,3753,20.91,20.741,0.169,0.1,2720,0.049,0.178,0.13,0.1,0.725,17.7,0.909,75,STABLE / OPEN,0,0.19,0,0.184,567,325,923,561,18,0,0,ERR:0,59.4,31.7,30.4,30,0,0,100
13,104,10/7/21 12:33,3703,20.91,20.741,0.169,0.1,2796,0.048,0.182,0.134,0.1,0.755,17.6,0.903,75,STABLE / OPEN,0,0.19,0,0.184,612,374,982,641,42,0,0,ERR:0,59.4,31.7,30,30,0,0,100
14,104,10/7/21 12:38,3680,20.91,20.744,0.166,0.1,2689,0.048,0.176,0.128,0.1,0.731,17.4,0.908,75,STABLE / OPEN,0,0.19,0.042,0.226,789,482,1099,744,77,0,0,ERR:0,59.2,31.7,30.6,30,0,0,100
15,104,10/7/21 12:44,3649,20.91,20.745,0.165,0.1,2665,0.047,0.175,0.128,0.1,0.73,17.2,0.903,75,STABLE / OPEN,0,0.19,0,0.226,637,363,906,605,56,0,0,ERR:0,59,31.6,30.3,30,0,0,100
16,104,10/7/21 12:50,3698,20.91,20.744,0.166,0.1,2649,0.047,0.174,0.127,0.1,0.716,17.4,0.907,75,STABLE / OPEN,0,0.19,0,0.226,527,286,934,638,49,0,0,ERR:0,58.4,31.7,30.2,30,0,0,100
17,104,10/7/21 12:55,3766,20.91,20.74,0.17,0.2,2738,0.047,0.178,0.131,0.1,0.727,17.7,0.905,75,STABLE / OPEN,0,0.19,0.042,0.268,679,400,1153,809,98,0,0,ERR:0,58.7,31.7,30.5,30,0,0,100
18,104,10/7/21 13:01,3890,20.91,20.735,0.175,0.2,2769,0.047,0.179,0.132,0.1,0.712,18.3,0.908,75,STABLE / OPEN,0,0.19,0,0.268,470,287,919,537,65,0,0,ERR:0,58.6,31.7,30.3,30,0,0,100
19,104,10/7/21 13:07,3598,20.91,20.745,0.164,0.2,2776,0.047,0.18,0.133,0.1,0.772,17.1,0.903,75,UNSTABLE / OPEN,0,0.19,0.055,0.323,502,279,919,630,12,0,0,ERR:0,58.6,31.7,30.3,30,0,0,100
20,104,10/7/21 13:12,3739,20.91,20.742,0.168,0.2,2682,0.046,0.175,0.128,0.1,0.717,17.6,0.906,75,STABLE / OPEN,0,0.19,0,0.323,633,366,1030,728,109,0,0,ERR:0,58.2,31.7,30.5,30,0,0,100
21,104,10/7/21 13:18,3652,20.91,20.744,0.166,0.2,2756,0.046,0.178,0.132,0.1,0.755,17.3,0.906,75,UNSTABLE / OPEN,0.04,0.23,0,0.323,656,394,899,576,60,0,0,ERR:0,58.5,31.7,30.1,30,0,0,100
22,104,10/7/21 13:24,3743,20.91,20.742,0.168,0.2,2670,0.048,0.175,0.128,0.1,0.714,17.6,0.906,75,UNSTABLE / OPEN,0,0.23,0,0.323,737,467,1046,695,102,0,0,ERR:0,58,31.6,30.5,30,0,0,100
23,104,10/7/21 13:29,3721,20.91,20.742,0.167,0.2,2636,0.047,0.174,0.126,0.2,0.709,17.4,0.905,75,UNSTABLE / OPEN,0,0.23,0,0.323,639,418,962,633,114,0,0,ERR:0,58,31.7,30.2,30,0,0,100
24,104,10/7/21 13:35,3556,20.91,20.747,0.162,0.2,2782,0.047,0.18,0.133,0.2,0.782,17,0.906,75,STABLE / OPEN,0,0.23,0,0.323,378,150,668,373,20,0,0,ERR:0,57.7,31.7,30.6,30,0,0,100
25,104,10/7/21 13:41,3472,20.91,20.751,0.159,0.2,2695,0.047,0.176,0.129,0.2,0.776,16.6,0.905,75,UNSTABLE / OPEN,0,0.23,0,0.323,546,318,1002,690,60,0,0,ERR:0,57.8,31.7,30.4,30,0,0,100
26,104,10/7/21 13:46,3523,20.91,20.749,0.16,0.2,2720,0.047,0.177,0.13,0.2,0.772,16.8,0.906,75,UNSTABLE / OPEN,0.05,0.28,0,0.323,172,74,363,161,20,0,0,ERR:0,57.4,31.7,30.1,30,0,0,100
27,104,10/7/21 13:52,3400,20.91,20.754,0.156,0.2,2691,0.047,0.176,0.129,0.2,0.791,16.3,0.904,75,NO RESPONSE / OPEN,0.08,0.36,0,0.323,538,276,769,501,38,0,0,ERR:0,57.2,31.7,30.7,30,0,0,100
28,104,10/7/21 13:58,3464,20.91,20.752,0.158,0.3,2739,0.046,0.177,0.131,0.2,0.791,16.6,0.907,75,UNSTABLE / OPEN,0,0.36,0.134,0.457,519,312,810,496,74,0,0,ERR:0,57.1,31.7,30.4,30,0,0,100
29,104,10/7/21 14:03,3398,20.91,20.754,0.156,0.3,2689,0.046,0.175,0.129,0.2,0.792,16.3,0.904,75,UNSTABLE / OPEN,0,0.36,0,0.457,623,361,918,532,26,0,0,ERR:0,56.7,31.7,30.1,30,0,0,100
30,104,10/7/21 14:09,3339,20.91,20.757,0.153,0.3,2666,0.046,0.174,0.127,0.2,0.798,16,0.908,75,UNSTABLE / OPEN,0,0.36,0,0.457,453,244,648,401,7,0,0,ERR:0,56.2,31.8,30.6,30,0,0,100
31,104,10/7/21 14:15,3261,20.91,20.76,0.15,0.3,2607,0.046,0.171,0.125,0.2,0.799,15.7,0.905,75,STABLE / OPEN,0.12,0.48,0,0.457,206,41,291,64,1,0,0,ERR:0,56.6,31.7,30.4,30,0,0,100
32,104,10/7/21 14:20,3243,20.91,20.761,0.149,0.3,2646,0.046,0.173,0.127,0.2,0.816,15.6,0.906,75,STABLE / OPEN,0,0.48,0,0.457,247,108,395,161,15,0,0,ERR:0,56,31.7,30,30,0,0,100
33,104,10/7/21 14:26,3192,20.91,20.763,0.147,0.3,2581,0.046,0.17,0.124,0.2,0.808,15.4,0.903,75,STABLE / OPEN,0,0.48,0,0.457,408,228,793,480,45,0,0,ERR:0,55.8,31.7,30.6,30,0,0,100
34,104,10/7/21 14:32,3192,20.91,20.763,0.146,0.3,2589,0.046,0.169,0.124,0.2,0.811,15.4,0.908,75,UNSTABLE / OPEN,0,0.48,0,0.457,321,195,427,252,2,0,0,ERR:0,56,31.7,30.4,30,0,0,100
35,104,10/7/21 14:37,3135,20.91,20.766,0.144,0.3,2523,0.046,0.167,0.121,0.2,0.805,15.1,0.905,75,STABLE / OPEN,0.05,0.53,0,0.457,254,77,446,183,0,0,0,ERR:0,55.9,31.7,30,30,0,0,100
36,104,10/7/21 14:43,3193,20.91,20.764,0.146,0.3,2561,0.046,0.168,0.122,0.2,0.802,15.3,0.907,75,STABLE / OPEN,0.47,1,0,0.457,206,4,341,50,0,0,0,ERR:0,55.6,31.8,30.6,30,0,0,100
37,104,10/7/21 14:49,3203,20.91,20.762,0.147,0.3,2595,0.046,0.17,0.124,0.2,0.81,15.4,0.905,75,UNSTABLE / OPEN,0,1,0,0.457,283,144,652,373,36,0,0,ERR:0,55.5,31.8,30.3,30,0,0,100
38,104,10/7/21 14:54,3140,20.91,20.766,0.144,0.3,2540,0.046,0.167,0.121,0.3,0.809,15.1,0.908,75,UNSTABLE / OPEN,0,1,0,0.457,492,295,686,416,32,0,0,ERR:0,55.3,31.7,30,30,0,0,100
39,104,10/7/21 15:00,3039,20.91,20.771,0.139,0.3,2343,0.045,0.158,0.112,0.3,0.771,14.5,0.905,75,STABLE / OPEN,0,1,0,0.457,159,97,519,140,6,0,0,ERR:0,55,31.7,30.6,30,0,0,100
40,104,10/7/21 15:06,2996,20.91,20.773,0.137,0.3,2363,0.046,0.158,0.113,0.3,0.789,14.3,0.908,75,STABLE / OPEN,0,1,0,0.457,155,53,250,89,2,0,0,ERR:0,55,31.7,30.3,30,0,0,100
41,104,10/7/21 15:11,2423,20.91,20.8,0.11,0.4,1830,0.045,0.133,0.088,0.3,0.755,11.5,0.905,75,STABLE / OPEN,0,1,0,0.457,0,0,7,3,0,0,0,ERR:0,54.5,31.8,30.2,30,0,0,100
42,104,10/7/21 15:17,2042,20.91,20.817,0.093,0.4,1539,0.046,0.119,0.074,0.3,0.754,9.7,0.907,75,STABLE / OPEN,0,1,0,0.457,0,0,83,6,0,0,0,ERR:0,54.2,31.7,30.6,30,0,0,100
43,104,10/7/21 15:23,1818,20.91,20.827,0.083,0.4,1379,0.045,0.111,0.066,0.3,0.759,8.6,0.906,75,STABLE / OPEN,0,1,0,0.457,18,2,25,10,0,0,0,ERR:0,54.1,31.7,30.3,30,0,0,100
44,104,10/7/21 15:28,1692,20.91,20.833,0.077,0.4,1280,0.045,0.107,0.061,0.3,0.756,8,0.904,75,STABLE / OPEN,0,1,0,0.457,0,0,36,0,0,0,0,ERR:0,53.7,31.7,30.1,30,0,0,100
45,104,10/7/21 15:34,1574,20.91,20.838,0.072,0.4,1224,0.045,0.104,0.059,0.3,0.777,7.5,0.906,75,STABLE / OPEN,0,1,0,0.457,6,2,446,1,0,0,0,ERR:0,53.6,31.7,30.5,30,0,0,100
46,104,10/7/21 15:40,1519,20.91,20.84,0.069,0.4,1193,0.045,0.102,0.057,0.3,0.786,7.3,0.905,75,STABLE / OPEN,0,1,0,0.457,0,0,0,0,0,0,0,ERR:0,53.4,31.7,30.3,30,0,0,100
47,104,10/7/21 15:45,1552,20.91,20.839,0.071,0.4,1190,0.045,0.102,0.057,0.3,0.767,7.4,0.907,75,STABLE / OPEN,0,1,0,0.457,12,4,31,10,0,0,0,ERR:0,53.3,31.7,30.2,30,0,0,100
48,104,10/7/21 15:51,1502,20.91,20.841,0.069,0.4,1176,0.045,0.102,0.056,0.3,0.783,7.2,0.904,75,STABLE / OPEN,0,1,0,0.457,0,0,22,9,0,0,0,ERR:0,53,31.7,30.6,30,0,0,100
49,104,10/7/21 15:57,1479,20.91,20.843,0.067,0.4,1145,0.045,0.1,0.055,0.3,0.774,7.1,0.908,75,STABLE / OPEN,0,1,0,0.457,13,3,68,7,0,0,0,ERR:0,52.9,31.7,30.3,30,0,0,100
50,104,10/7/21 16:02,1434,20.91,20.844,0.066,0.4,1145,0.045,0.1,0.055,0.3,0.798,6.9,0.904,75,STABLE / OPEN,0,1,0,0.457,0,0,0,0,0,0,0,ERR:0,52.6,31.7,30.3,30,0,0,100
51,104,10/7/21 16:08,1456,20.91,20.843,0.066,0.4,1145,0.046,0.1,0.055,0.3,0.787,7,0.906,75,STABLE / OPEN,0,1,0,0.457,27,0,8,2,0,0,0,ERR:0,52.6,31.7,30.5,30,0,0,100
52,104,10/7/21 16:14,1467,20.91,20.842,0.067,0.4,1179,0.045,0.102,0.056,0.3,0.804,7,0.905,75,STABLE / OPEN,0,1,0,0.457,0,0,0,0,0,0,0,ERR:0,52.4,31.7,30.3,30,0,0,100
53,104,10/7/21 16:19,1490,20.91,20.841,0.069,0.4,1217,0.046,0.104,0.058,0.3,0.816,7.2,0.904,75,STABLE / OPEN,0,1,0,0.457,5,2,22,5,0,0,0,ERR:0,52.3,31.7,30.3,30,0,0,100
54,104,10/7/21 16:25,1462,20.91,20.843,0.067,0.4,1205,0.045,0.103,0.058,0.3,0.824,7.1,0.907,75,STABLE / OPEN,0,1,0,0.457,3,0,11,6,0,0,0,ERR:0,52,31.7,30.5,30,0,0,100
55,104,10/7/21 16:31,1457,20.91,20.843,0.067,0.4,1194,0.045,0.102,0.057,0.3,0.819,7,0.905,75,STABLE / OPEN,0,1,0,0.457,0,0,0,0,0,0,0,ERR:0,52,31.7,30.2,30,0,0,100
56,104,10/7/21 16:36,1443,20.91,20.843,0.067,0.4,1224,0.045,0.104,0.058,0.3,0.848,7,0.907,75,STABLE / OPEN,0,1,0,0.457,5,0,10,3,0,0,0,ERR:0,52,31.7,30.6,30,0,0,100
57,104,10/7/21 16:42,1442,20.91,20.844,0.066,0.4,1164,0.045,0.101,0.056,0.3,0.807,6.9,0.905,75,STABLE / OPEN,0,1,0,0.457,0,0,5,0,0,0,0,ERR:0,51.8,31.6,30.5,30,0,0,100
58,104,10/7/21 16:48,1495,20.91,20.841,0.069,0.4,1222,0.045,0.103,0.058,0.3,0.818,7.2,0.907,75,STABLE / OPEN,0,1,0,0.457,24,7,56,33,0,0,0,ERR:0,51.6,31.7,30.1,30,0,0,100
59,104,10/7/21 16:53,2270,20.91,20.805,0.104,0.4,1852,0.045,0.134,0.089,0.3,0.816,10.9,0.905,75,STABLE / OPEN,0,1,0,0.457,311,18,204,28,0,0,0,ERR:0,52,31.7,30.7,30,0,0,100
60,104,10/7/21 16:59,2669,20.91,20.788,0.122,0.4,2094,0.045,0.145,0.1,0.3,0.785,12.8,0.907,75,UNSTABLE / OPEN,0,1,0,0.457,95,3,106,20,0,0,0,ERR:0,51.8,31.7,30.4,30,0,0,100
61,104,10/7/21 17:05,3066,20.91,20.768,0.141,0.4,2485,0.045,0.164,0.119,0.3,0.81,14.8,0.903,75,STABLE / OPEN,0,1,0,0.457,662,410,899,603,90,0,0,ERR:0,51.9,31.8,30.1,30,0,0,100
62,104,10/7/21 17:10,3245,20.91,20.762,0.148,0.4,2563,0.045,0.167,0.122,0.3,0.79,15.5,0.907,75,UNSTABLE / OPEN,0,1,0,0.457,714,430,832,534,93,0,0,ERR:0,51.9,31.7,30.7,30,0,0,100
63,104,10/7/21 17:16,3390,20.91,20.755,0.155,0.5,2677,0.045,0.173,0.128,0.3,0.79,16.2,0.905,75,UNSTABLE / OPEN,0,1,0,0.457,495,248,643,422,81,0,0,ERR:0,52,31.7,30.4,30,0,0,100
64,104,10/7/21 17:22,3395,20.91,20.754,0.156,0.5,2696,0.045,0.174,0.129,0.4,0.794,16.3,0.905,75,STABLE / OPEN,0,1,0,0.457,598,369,893,632,49,0,0,ERR:0,51.8,31.7,30.1,30,0,0,100
65,104,10/7/21 17:27,3288,20.91,20.759,0.151,0.5,2644,0.045,0.171,0.126,0.4,0.804,15.8,0.906,75,STABLE / OPEN,0,1,0,0.457,125,39,253,76,0,0,0,ERR:0,51.6,31.7,30.6,30,0,0,100
66,104,10/7/21 17:33,3387,20.91,20.754,0.156,0.5,2788,0.045,0.178,0.133,0.4,0.823,16.4,0.908,75,STABLE / OPEN,0,1,0,0.457,426,271,661,424,31,0,0,ERR:0,51.7,31.8,30.4,30,0,0,100
67,104,10/7/21 17:39,3352,20.91,20.755,0.155,0.5,2768,0.044,0.177,0.133,0.4,0.826,16.2,0.905,75,STABLE / OPEN,0,1,0,0.457,272,28,345,105,1,0,0,ERR:0,51.5,31.8,30.1,30,0,0,100
68,104,10/7/21 17:44,3373,20.91,20.755,0.155,0.5,2779,0.044,0.177,0.133,0.4,0.824,16.3,0.907,75,UNSTABLE / OPEN,0,1,0,0.457,227,25,254,71,0,0,0,ERR:0,51.7,31.8,30.6,30,0,0,100
69,104,10/7/21 17:50,3118,20.91,20.766,0.143,0.5,2542,0.044,0.166,0.122,0.4,0.815,15,0.906,75,STABLE / OPEN,0.07,1.07,0,0.457,172,21,391,41,0,0,0,ERR:0,51.4,31.7,30.3,30,0,0,100
70,104,10/7/21 17:56,2516,20.91,20.794,0.115,0.5,2021,0.044,0.141,0.097,0.4,0.803,12.1,0.906,75,STABLE / OPEN,0,1.07,0,0.457,7,6,48,13,0,0,0,ERR:0,50.9,31.7,30.1,30,0,0,100
71,104,10/7/21 18:01,2200,20.91,20.809,0.101,0.5,1755,0.044,0.128,0.084,0.4,0.797,10.6,0.908,75,STABLE / OPEN,0,1.07,0,0.457,2,0,5,4,0,0,0,ERR:0,50.6,31.8,30.6,30,0,0,0
72,104,10/7/21 18:07,1960,20.91,20.82,0.09,0.5,1587,0.044,0.12,0.076,0.4,0.81,9.4,0.907,75,STABLE / OPEN,0,1.07,0,0.457,0,0,0,0,0,0,0,ERR:0,50.5,31.7,30.1,30,0,0,0
73,104,10/7/21 18:13,1865,20.91,20.824,0.086,0.5,1551,0.044,0.118,0.074,0.4,0.831,9,0.907,75,STABLE / OPEN,0,1.07,0,0.457,0,0,57,3,0,0,0,ERR:0,50.5,31.6,30.6,30,0,0,0
74,104,10/7/21 18:18,1766,20.91,20.827,0.082,0.5,1538,0.044,0.118,0.074,0.4,0.871,8.6,0.905,75,STABLE / OPEN,0,1.07,0,0.457,0,0,161,3,0,0,0,ERR:0,50.6,31.4,30.2,30,0,0,0
75,104,10/7/21 18:24,1783,20.91,20.827,0.083,0.5,1556,0.044,0.118,0.074,0.4,0.873,8.7,0.907,75,STABLE / OPEN,0,1.07,0,0.457,0,0,4,2,0,0,0,ERR:0,50.5,31.4,30.6,30,0,0,0
76,104,10/7/21 18:30,1873,20.91,20.822,0.088,0.5,1682,0.044,0.125,0.081,0.4,0.898,9.2,0.903,75,STABLE / OPEN,0,1.07,0,0.457,41,11,165,53,9,0,0,ERR:0,50.7,31.4,30.2,30,0,0,0
77,104,10/7/21 18:35,2662,20.91,20.785,0.124,0.5,2392,0.045,0.159,0.114,0.4,0.898,13.1,0.907,75,UNSTABLE / OPEN,0.05,1.12,0,0.457,571,333,850,538,71,0,0,ERR:0,51,31.4,30.6,30,0,0,0
78,104,10/7/21 18:41,3108,20.91,20.765,0.145,0.6,2708,0.044,0.174,0.13,0.4,0.871,15.2,0.905,75,STABLE / OPEN,0,1.12,0,0.457,463,214,648,347,30,0,0,ERR:0,51.4,31.4,30.2,30,0,0,0
79,104,10/7/21 18:47,3331,20.91,20.757,0.153,0.6,2750,0.044,0.175,0.131,0.4,0.826,16.1,0.908,75,STABLE / OPEN,0,1.12,0,0.457,219,110,486,167,12,0,0,ERR:0,51.9,31.4,30.6,30,0,0,0
80,104,10/7/21 18:52,3598,20.91,20.746,0.164,0.6,2819,0.044,0.179,0.135,0.4,0.783,17.2,0.906,75,UNSTABLE / OPEN,0,1.12,0,0.457,278,136,531,268,34,0,0,ERR:0,51.6,31.4,30.2,30,0,0,0
81,104,10/7/21 18:58,3700,20.91,20.741,0.168,0.6,2871,0.044,0.181,0.137,0.4,0.776,17.7,0.907,75,STABLE / OPEN,0.04,1.15,0,0.457,508,328,945,643,78,0,0,ERR:0,51.3,31.4,30.6,30,0,0,0
82,104,10/7/21 19:04,3908,20.91,20.732,0.178,0.6,3028,0.044,0.189,0.145,0.5,0.775,18.6,0.907,75,UNSTABLE / OPEN,0,1.15,0,0.457,742,482,1184,834,175,0,0,ERR:0,51.5,31.4,30.2,30,0,0,0
83,104,10/7/21 19:09,3960,20.91,20.729,0.18,0.6,3039,0.044,0.19,0.145,0.5,0.767,18.9,0.905,75,STABLE / OPEN,0,1.15,0,0.457,512,295,1041,568,50,0,0,ERR:0,51.2,31.4,30.6,30,0,0,0
84,104,10/7/21 19:15,3784,20.91,20.738,0.172,0.6,2899,0.044,0.182,0.138,0.5,0.766,18,0.908,75,UNSTABLE / OPEN,0.07,1.22,0,0.457,531,334,831,580,61,0,0,ERR:0,51.1,31.4,30.3,30,0,0,0
85,104,10/7/21 19:21,3784,20.91,20.738,0.172,0.6,2888,0.044,0.182,0.138,0.5,0.763,18,0.907,75,STABLE / OPEN,0,1.22,0,0.457,296,39,514,135,14,0,0,ERR:0,50.9,31.4,30.6,30,0,0,0
86,104,10/7/21 19:26,3822,20.91,20.736,0.174,0.6,2947,0.044,0.185,0.141,0.5,0.771,18.2,0.907,75,UNSTABLE / OPEN,0,1.22,0,0.457,447,266,939,563,102,0,0,ERR:0,51.2,31.4,30.3,30,0,0,0
87,104,10/7/21 19:32,3985,20.91,20.728,0.182,0.6,3128,0.044,0.194,0.15,0.5,0.785,19.1,0.906,75,STABLE / OPEN,0.06,1.28,0,0.457,760,470,1197,826,194,0,0,ERR:0,51.1,31.4,30.6,30,0,0,0
88,104,10/7/21 19:38,3823,20.91,20.737,0.173,0.6,2849,0.045,0.181,0.136,0.5,0.745,18.1,0.908,75,STABLE / OPEN,0,1.28,0,0.457,248,138,496,250,48,0,0,ERR:0,51.1,31.4,30.3,30,0,0,0
89,104,10/7/21 19:43,3699,20.91,20.741,0.168,0.7,2851,0.044,0.181,0.136,0.5,0.771,17.6,0.907,75,STABLE / OPEN,0.06,1.34,0,0.457,357,245,519,291,43,0,0,ERR:0,50.9,31.4,30.6,30,0,0,0
90,104,10/7/21 19:49,3408,20.91,20.753,0.157,0.7,2791,0.044,0.178,0.133,0.5,0.819,16.4,0.908,75,STABLE / OPEN,0,1.34,0,0.457,203,93,367,186,7,0,0,ERR:0,50.7,31.4,30.3,30,0,0,0
91,104,10/7/21 19:55,3559,20.91,20.748,0.162,0.7,2745,0.044,0.175,0.131,0.5,0.771,17,0.906,75,UNSTABLE / OPEN,0.03,1.38,0,0.457,605,366,840,527,91,0,0,ERR:0,50.9,31.4,30.6,30,0,0,0
92,104,10/7/21 20:00,3722,20.91,20.741,0.169,0.7,2884,0.044,0.182,0.138,0.5,0.775,17.8,0.908,75,STABLE / OPEN,0.13,1.51,0,0.457,345,178,481,235,16,0,0,ERR:0,50.9,31.4,30.3,30,0,0,0
93,104,10/7/21 20:06,3811,20.91,20.736,0.174,0.7,2932,0.044,0.185,0.14,0.5,0.769,18.2,0.905,75,STABLE / OPEN,0,1.51,0,0.457,616,383,1077,744,123,0,0,ERR:0,50.7,31.4,30.6,30,0,0,0
94,104,10/7/21 20:12,3672,20.91,20.743,0.167,0.7,2819,0.044,0.179,0.135,0.5,0.768,17.5,0.907,75,STABLE / OPEN,0,1.51,0.514,0.971,148,38,165,41,6,0,0,ERR:0,50.2,31.5,30.3,30,0,0,0
95,104,10/7/21 20:17,3162,20.91,20.763,0.147,0.7,2677,0.044,0.173,0.128,0.5,0.847,15.4,0.904,75,STABLE / OPEN,0,1.51,0,0.971,61,32,135,73,2,0,0,ERR:0,49.8,31.4,30.7,30,0,0,0
96,104,10/7/21 20:23,3125,20.91,20.766,0.144,0.7,2622,0.045,0.17,0.125,0.6,0.839,15.2,0.908,75,STABLE / OPEN,0.14,1.65,0.36,1.33,49,30,147,71,4,0,0,ERR:0,50.4,31.4,30.3,30,0,0,0
